,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
1852,03,BERGEN,2180,HILLSDALE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,125,12,113,762,3.5,11.5,20.4,54.9,9.7,3
1867,03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,66,760,1.5,10.6,22.7,62.1,3,3
1878,03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,66,760,1.5,10.6,22.7,62.1,3,3
1889,03,BERGEN,2620,LEONIA BORO,60.0,ANNA C. SCOTT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,103,748,11.7,14.6,24.3,41.7,7.8,3
1904,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,103,748,11.7,14.6,24.3,41.7,7.8,3
1919,03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,101,747,5.9,15.8,32.7,41.6,4,3
1933,03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,101,747,5.9,15.8,32.7,41.6,4,3
1947,03,BERGEN,2740,LODI BOROUGH,60.0,COLUMBUS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,63,742,14.3,15.9,31.7,36.5,1.6,3
1960,03,BERGEN,2740,LODI BOROUGH,65.0,HILLTOP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,54,749,11.1,14.8,24.1,44.4,5.6,3
1973,03,BERGEN,2740,LODI BOROUGH,80.0,ROOSEVELT SCHOOL,B,TOTAL,ALL STUDENTS,*,*,19,739,10.5,10.5,36.8,42.1,0,3
1984,03,BERGEN,2740,LODI BOROUGH,90.0,WASHINGTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,67,761,6,6,20.9,59.7,7.5,3
1999,03,BERGEN,2740,LODI BOROUGH,100.0,WILSON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,47,742,8.5,29.8,17,40.4,4.3,3
2014,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,251,748,10,15.5,24.7,45.4,4.4,3
2030,03,BERGEN,2860,LYNDHURST TWP,300.0,MEMORIAL CAMPUS,DE,TOTAL,ALL STUDENTS,195,18,177,743,13,16.9,28.2,40.1,1.7,3
2044,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,195,18,177,743,13,16.9,28.2,40.1,1.7,3
2058,03,BERGEN,2900,MAHWAH TWP,60.0,BETSY ROSS ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,63,774,0,12.7,15.9,49.2,22.2,3
2070,03,BERGEN,2900,MAHWAH TWP,65.0,LENAPE MEADOWS,I,TOTAL,ALL STUDENTS,*,*,102,766,5.9,13.7,14.7,52,13.7,3
2083,03,BERGEN,2900,MAHWAH TWP,80.0,GEORGE WASHINGTON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,755,0,20.9,25.6,48.8,4.7,3
2091,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,208,766,2.9,14.9,17.3,50.5,14.4,3
2104,03,BERGEN,3060,MAYWOOD BORO,70.0,MEMORIAL,FG,TOTAL,ALL STUDENTS,*,*,92,752,5.4,17.4,25,45.7,6.5,3
2116,03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,92,752,5.4,17.4,25,45.7,6.5,3
2128,03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,49,757,2,10.2,20.4,67.3,0,3
2140,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,49,757,2,10.2,20.4,67.3,0,3
2152,03,BERGEN,3330,MONTVALE BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,110,768,.9,5.5,23.6,57.3,12.7,3
2164,03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,110,768,.9,5.5,23.6,57.3,12.7,3
2176,03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,31,735,19.4,6.5,32.3,41.9,0,3
2188,03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,31,735,19.4,6.5,32.3,41.9,0,3
2200,03,BERGEN,3550,NEW MILFORD BORO,60.0,BERKLEY STREET ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,63,747,7.9,17.5,27,46,1.6,3
2214,03,BERGEN,3550,NEW MILFORD BORO,70.0,BERTRAND F GIBBS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,758,1.4,15.1,24.7,54.8,4.1,3
2227,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,136,753,4.4,16.2,25.7,50.7,2.9,3
2241,03,BERGEN,3600,NORTH ARLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,49,740,20.4,14.3,24.5,34.7,6.1,3
2254,03,BERGEN,3600,NORTH ARLINGTON BORO,70.0,ROOSEVELT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,749,0,26.1,26.1,45.7,2.2,3
2267,03,BERGEN,3600,NORTH ARLINGTON BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,26,757,3.8,11.5,42.3,26.9,15.4,3
2279,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,134,13,121,747,9.1,18.2,28.9,37.2,6.6,3
2293,03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,45,769,4.4,8.9,15.6,64.4,6.7,3
2303,03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,45,769,4.4,8.9,15.6,64.4,6.7,3
2313,03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,50,755,6,18,24,40,12,3
2325,03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,50,755,6,18,24,40,12,3
2337,03,BERGEN,3760,OAKLAND BORO,40.0,DOGWOOD HILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,46,11,35,757,0,17.1,31.4,45.7,5.7,3
2348,03,BERGEN,3760,OAKLAND BORO,50.0,HEIGHTS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,69,19,50,769,4,8,18,56,14,3
2362,03,BERGEN,3760,OAKLAND BORO,60.0,MANITO ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,763,4.3,8.5,19.1,59.6,8.5,3
2373,03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,165,33,132,764,3,10.6,22,54.5,9.8,3
2388,03,BERGEN,3850,OLD TAPPAN BORO,60.0,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,65,769,3.1,7.7,18.5,55.4,15.4,3
2400,03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,65,769,3.1,7.7,18.5,55.4,15.4,3
2412,03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,86,756,1.2,14,31.4,47.7,5.8,3
2425,03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,86,756,1.2,14,31.4,47.7,5.8,3
2438,03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,115,748,7,13.9,35.7,40.9,2.6,3
2451,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,115,748,7,13.9,35.7,40.9,2.6,3
2464,03,BERGEN,3930,PARAMUS BORO,80.0,MEMORIAL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,55,760,1.8,9.1,30.9,54.5,3.6,3
2478,03,BERGEN,3930,PARAMUS BORO,90.0,MIDLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,32,754,9.4,12.5,25,46.9,6.3,3
2490,03,BERGEN,3930,PARAMUS BORO,100.0,PARKWAY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,42,751,2.4,11.9,40.5,42.9,2.4,3
2503,03,BERGEN,3930,PARAMUS BORO,110.0,RIDGE RANCH ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,65,759,3.1,9.2,26.2,55.4,6.2,3
2515,03,BERGEN,3930,PARAMUS BORO,130.0,STONY LANE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,35,781,0,5.7,11.4,60,22.9,3
2525,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,253,24,229,761,3.1,9.6,27.5,52.4,7.4,3
2539,03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,36,771,5.6,2.8,16.7,61.1,13.9,3
2551,03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,41,766,2.4,7.3,17.1,65.9,7.3,3
2563,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,77,768,3.9,5.2,16.9,63.6,10.4,3
2575,03,BERGEN,4310,RAMSEY BORO,70.0,MARY A. HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,85,762,3.5,7.1,22.4,61.2,5.9,3
2588,03,BERGEN,4310,RAMSEY BORO,80.0,WESLEY D TISDALE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,107,765,2.8,7.5,17.8,66.4,5.6,3
2602,03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,192,763,3.1,7.3,19.8,64.1,5.7,3
2617,03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,104,752,6.7,12.5,27.9,51,1.9,3
2628,03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,104,752,6.7,12.5,27.9,51,1.9,3
2639,03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,743,8.7,19.6,34.8,34.8,2.2,3
2650,03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,731,18.8,22.9,27.1,31.3,0,3
2665,03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,70,743,7.1,22.9,34.3,30,5.7,3
2679,03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,164,740,11,22,32.3,31.7,3,3
2694,03,BERGEN,4390,RIDGEWOOD VILLAGE,85.0,HAWES ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,71,780,4.2,1.4,11.3,60.6,22.5,3
2708,03,BERGEN,4390,RIDGEWOOD VILLAGE,90.0,RIDGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,75,768,2.7,8,17.3,56,16,3
2722,03,BERGEN,4390,RIDGEWOOD VILLAGE,100.0,SOMERVILLE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,75,769,1.3,5.3,26.7,57.3,9.3,3
2734,03,BERGEN,4390,RIDGEWOOD VILLAGE,110.0,TRAVELL ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,61,782,0,0,16.4,67.2,16.4,3
2747,03,BERGEN,4390,RIDGEWOOD VILLAGE,120.0,ORCHARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,46,778,4.3,8.7,4.3,65.2,17.4,3
2759,03,BERGEN,4390,RIDGEWOOD VILLAGE,130.0,WILLARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,765,3.7,7.3,18.3,59.8,11,3
2773,03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,434,24,410,773,2.7,5.1,16.6,60.5,15.1,3
2788,03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,75,761,5.3,8,17.3,65.3,4,3
2798,03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,756,3.3,8.2,36.1,49.2,3.3,3
2806,03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,136,759,4.4,8.1,25.7,58.1,3.7,3
2816,03,BERGEN,4430,RIVER VALE TWP,60.0,ROBERGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,56,780,0,7.1,8.9,62.5,21.4,3
2827,03,BERGEN,4430,RIVER VALE TWP,70.0,WOODSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,55,758,1.8,18.2,16.4,58.2,5.5,3
2837,03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,111,769,.9,12.6,12.6,60.4,13.5,3
2849,03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,50,755,4,8,26,56,6,3
2861,03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,50,755,4,8,26,56,6,3
2873,03,BERGEN,4600,RUTHERFORD BORO,70.0,LINCOLN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,113,752,4.4,11.5,33.6,46.9,3.5,3
2885,03,BERGEN,4600,RUTHERFORD BORO,110.0,WASHINGTON SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,90,755,8.9,7.8,20,62.2,1.1,3
2898,03,BERGEN,4600,RUTHERFORD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,203,753,6.4,9.9,27.6,53.7,2.5,3
2912,03,BERGEN,4610,SADDLE BROOK TWP,80.0,FRANKLIN SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,40,751,5,10,32.5,50,2.5,3
2925,03,BERGEN,4610,SADDLE BROOK TWP,85.0,HELEN I. SMITH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,35,748,8.6,5.7,31.4,54.3,0,3
2938,03,BERGEN,4610,SADDLE BROOK TWP,90.0,SALOME H. LONG MEMORIAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,45,757,4.4,22.2,8.9,60,4.4,3
2949,03,BERGEN,4610,SADDLE BROOK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,120,752,5.8,13.3,23.3,55,2.5,3
2963,03,BERGEN,4620,SADDLE RIVER BORO,50.0,WANDELL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,28,783,3.6,3.6,14.3,53.6,25,3
2972,03,BERGEN,4620,SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,28,783,3.6,3.6,14.3,53.6,25,3
2981,03,BERGEN,4870,SOUTH HACKENSACK TWP,50.0,MEMORIAL,CD,TOTAL,ALL STUDENTS,*,*,19,747,10.5,15.8,21.1,52.6,0,3
2992,03,BERGEN,4870,SOUTH HACKENSACK TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,19,747,10.5,15.8,21.1,52.6,0,3
3003,03,BERGEN,5150,TEANECK TWP,110.0,NATHANIEL HAWTHORNE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,85,749,5.9,17.6,29.4,41.2,5.9,3
3017,03,BERGEN,5150,TEANECK TWP,130.0,JAMES RUSSELL LOWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,69,751,10.1,17.4,27.5,36.2,8.7,3
3030,03,BERGEN,5150,TEANECK TWP,150.0,JOHN GREENLEAF WHITTIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,80,742,12.5,16.3,30,35,6.3,3
3043,03,BERGEN,5150,TEANECK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,234,748,9.4,17.1,29.1,37.6,6.8,3
3058,03,BERGEN,5160,TENAFLY BORO,70.0,J SPENCER SMITH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,60,761,3.3,10,25,50,11.7,3
3069,03,BERGEN,5160,TENAFLY BORO,80.0,MALCOLM S MACKAY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,65,769,1.5,4.6,20,61.5,12.3,3
3083,03,BERGEN,5160,TENAFLY BORO,90.0,RALPH S MAUGHAM SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,768,3.2,3.2,25.4,57.1,11.1,3
3097,03,BERGEN,5160,TENAFLY BORO,100.0,WALTER STILLMAN SCHOOL,I,TOTAL,ALL STUDENTS,*,*,59,771,5.1,5.1,18.6,59.3,11.9,3
3111,03,BERGEN,5160,TENAFLY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,247,767,3.2,5.7,22.3,57.1,11.7,3
3125,03,BERGEN,5330,UPPER SADDLE RIVER BORO,60.0,EDITH A. BOGERT ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,122,769,1.6,4.9,23.8,57.4,12.3,3
3136,03,BERGEN,5330,UPPER SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,122,769,1.6,4.9,23.8,57.4,12.3,3
3147,03,BERGEN,5410,WALDWICK BORO,40.0,CRESCENT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,48,766,2.1,18.8,18.8,43.8,16.7,3
3158,03,BERGEN,5410,WALDWICK BORO,50.0,JULIA A TRAPHAGEN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,771,0,14.9,16.4,53.7,14.9,3
3170,03,BERGEN,5410,WALDWICK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,115,769,.9,16.5,17.4,49.6,15.7,3
3183,03,BERGEN,5430,WALLINGTON BORO,55.0,FRANK W. GAVLAK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,55,726,14.5,34.5,40,10.9,0,3
3197,03,BERGEN,5430,WALLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,55,740,12.7,10.9,38.2,38.2,0,3
3211,03,BERGEN,5430,WALLINGTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,110,733,13.6,22.7,39.1,24.5,0,3
3225,03,BERGEN,5755,WESTWOOD REGIONAL,60.0,BERKELEY ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,47,770,2.1,8.5,12.8,68.1,8.5,3
3240,03,BERGEN,5755,WESTWOOD REGIONAL,65.0,JESSIE F. GEORGE ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,44,764,4.5,6.8,27.3,50,11.4,3
3249,03,BERGEN,5755,WESTWOOD REGIONAL,70.0,BROOKSIDE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,61,746,9.8,4.9,39.3,39.3,6.6,3
3261,03,BERGEN,5755,WESTWOOD REGIONAL,80.0,WASHINGTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,52,767,1.9,9.6,11.5,65.4,11.5,3
3270,03,BERGEN,5755,WESTWOOD REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,215,11,204,761,4.9,7.4,23.5,54.9,9.3,3
3285,03,BERGEN,5830,WOOD-RIDGE BORO,60.0,CATHERINE E. DOYLE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,70,749,8.6,11.4,25.7,52.9,1.4,3
3295,03,BERGEN,5830,WOOD-RIDGE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,70,749,8.6,11.4,25.7,52.9,1.4,3
3305,03,BERGEN,5880,WOODCLIFF LAKE BORO,30.0,DORCHESTER ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,86,779,1.2,4.7,20.9,51.2,22.1,3
3314,03,BERGEN,5880,WOODCLIFF LAKE BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,86,779,1.2,4.7,20.9,51.2,22.1,3
3323,03,BERGEN,5920,WYCKOFF TWP,10.0,ABRAHAM LINCOLN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,756,4.3,10.6,34,44.7,6.4,3
3332,03,BERGEN,5920,WYCKOFF TWP,20.0,CALVIN COOLIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,768,5.6,7.4,13,61.1,13,3
3344,03,BERGEN,5920,WYCKOFF TWP,30.0,GEORGE WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,52,756,1.9,13.5,25,57.7,1.9,3
3355,03,BERGEN,5920,WYCKOFF TWP,50.0,SICOMAC ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,749,9.3,13,25.9,50,1.9,3
3366,03,BERGEN,5920,WYCKOFF TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,207,757,5.3,11.1,24.2,53.6,5.8,3
3379,05,BURLINGTON,0200,BASS RIVER TWP,50.0,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,14,721,21.4,28.6,28.6,21.4,0,3
3386,05,BURLINGTON,0200,BASS RIVER TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,14,721,21.4,28.6,28.6,21.4,0,3
3393,05,BURLINGTON,0380,BEVERLY CITY,25.0,BEVERLY CITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,34,712,35.3,35.3,20.6,8.8,0,3
3407,05,BURLINGTON,0380,BEVERLY CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,34,712,35.3,35.3,20.6,8.8,0,3
3421,05,BURLINGTON,0475,BORDENTOWN REGIONAL,60.0,CLARA BARTON ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,68,752,1.5,20.6,22.1,51.5,4.4,3
3433,05,BURLINGTON,0475,BORDENTOWN REGIONAL,100.0,PETER MUSCHAL ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,140,759,2.1,11.4,23.6,55,7.9,3
3448,05,BURLINGTON,0475,BORDENTOWN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,208,756,1.9,14.4,23.1,53.8,6.7,3
3463,05,BURLINGTON,0600,BURLINGTON CITY,85.0,WILBUR WATTS INTERMEDIATE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,100,725,30,23,17,30,0,3
3474,05,BURLINGTON,0600,BURLINGTON CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,100,725,30,23,17,30,0,3
3485,05,BURLINGTON,0620,BURLINGTON TWP,37.0,FOUNTAIN WOODS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,274,19,255,744,10.6,18.4,24.3,44.7,2,3
3500,05,BURLINGTON,0620,BURLINGTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,274,19,255,744,10.6,18.4,24.3,44.7,2,3
3515,05,BURLINGTON,0830,CHESTERFIELD TWP,25.0,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,83,762,10.8,4.8,22.9,50.6,10.8,3
3528,05,BURLINGTON,0830,CHESTERFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,83,762,10.8,4.8,22.9,50.6,10.8,3
3541,05,BURLINGTON,0840,CINNAMINSON TWP,60.0,ELEANOR RUSH INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,171,32,139,748,8.6,10.1,29.5,50.4,1.4,3
3555,05,BURLINGTON,0840,CINNAMINSON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,171,32,139,748,8.6,10.1,29.5,50.4,1.4,3
3569,05,BURLINGTON,1030,DELANCO TWP,30.0,M. JOAN PEARSON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,33,727,30.3,15.2,18.2,36.4,0,3
3579,05,BURLINGTON,1030,DELANCO TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,33,727,30.3,15.2,18.2,36.4,0,3
3589,05,BURLINGTON,1060,DELRAN TWP,15.0,DELRAN INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,222,50,172,736,15.1,20.3,33.7,29.7,1.2,3
3603,05,BURLINGTON,1060,DELRAN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,222,50,172,736,15.1,20.3,33.7,29.7,1.2,3
3617,05,BURLINGTON,1250,EASTAMPTON TWP,60.0,EASTAMPTON TOWNSHIP SCHOOL DISTRICT,FG,TOTAL,ALL STUDENTS,*,*,53,736,18.9,15.1,26.4,37.7,1.9,3
3630,05,BURLINGTON,1250,EASTAMPTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,53,736,18.9,15.1,26.4,37.7,1.9,3
3643,05,BURLINGTON,1280,EDGEWATER PARK TWP,50.0,MAGOWAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,81,732,18.5,29.6,16,33.3,2.5,3
3657,05,BURLINGTON,1280,EDGEWATER PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,81,732,18.5,29.6,16,33.3,2.5,3
3671,05,BURLINGTON,1420,EVESHAM TWP,30.0,FRANCES DEMASI ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,33,748,18.2,6.1,27.3,39.4,9.1,3
3683,05,BURLINGTON,1420,EVESHAM TWP,50.0,FLORENCE V EVANS,I,TOTAL,ALL STUDENTS,*,*,70,750,14.3,10,15.7,58.6,1.4,3
