,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
4779,07,CAMDEN,0800,CHERRY HILL TWP,58.0,A. RUSSELL KNIGHT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,61,757,0,14.8,23,57.4,4.9,4
4793,07,CAMDEN,0800,CHERRY HILL TWP,68.0,BRET HARTE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,83,15,68,749,0,20.6,36.8,39.7,2.9,4
4805,07,CAMDEN,0800,CHERRY HILL TWP,69.0,CLARA BARTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,76,745,3.9,21.1,34.2,35.5,5.3,4
4819,07,CAMDEN,0800,CHERRY HILL TWP,75.0,HORACE MANN ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,44,761,0,22.7,15.9,43.2,18.2,4
4830,07,CAMDEN,0800,CHERRY HILL TWP,83.0,JAMES F. COOPER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,39,757,0,23.1,15.4,48.7,12.8,4
4841,07,CAMDEN,0800,CHERRY HILL TWP,85.0,JAMES JOHNSON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,72,16,56,735,16.1,26.8,23.2,32.1,1.8,4
4855,07,CAMDEN,0800,CHERRY HILL TWP,100.0,JOSEPH D. SHARP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,44,769,0,0,15.9,72.7,11.4,4
4868,07,CAMDEN,0800,CHERRY HILL TWP,105.0,JOYCE KILMER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,98,16,82,742,4.9,20.7,36.6,37.8,0,4
4881,07,CAMDEN,0800,CHERRY HILL TWP,110.0,KINGSTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,92,16,76,749,3.9,21.1,30.3,39.5,5.3,4
4894,07,CAMDEN,0800,CHERRY HILL TWP,113.0,RICHARD STOCKTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,55,754,3.6,16.4,25.5,41.8,12.7,4
4905,07,CAMDEN,0800,CHERRY HILL TWP,115.0,THOMAS PAINE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,743,3,19.4,35.8,40.3,1.5,4
4919,07,CAMDEN,0800,CHERRY HILL TWP,130.0,WOODCREST ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,68,11,57,758,1.8,5.3,35.1,45.6,12.3,4
4930,07,CAMDEN,0800,CHERRY HILL TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,838,113,725,750,3.3,18.1,28.8,43.3,6.5,4
4945,07,CAMDEN,0880,CLEMENTON BORO,10.0,CLEMENTON ELEMENTARY SCHOOL DISTRICT,B,TOTAL,ALL STUDENTS,*,*,42,744,7.1,11.9,40.5,38.1,2.4,4
4955,07,CAMDEN,0880,CLEMENTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,42,744,7.1,11.9,40.5,38.1,2.4,4
4975,07,CAMDEN,0940,COLLINGSWOOD BORO,60.0,MARK NEWBIE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,20,740,5,35,15,45,0,4
4984,07,CAMDEN,0940,COLLINGSWOOD BORO,70.0,THOMAS SHARP ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,19,729,15.8,21.1,52.6,5.3,5.3,4
4996,07,CAMDEN,0940,COLLINGSWOOD BORO,80.0,WILLIAM P TATEM ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,34,752,2.9,11.8,32.4,50,2.9,4
5012,07,CAMDEN,0940,COLLINGSWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,116,26,90,746,5.6,18.9,28.9,43.3,3.3,4
5025,07,CAMDEN,1720,GIBBSBORO BORO,20.0,GIBBSBORO ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,32,729,9.4,46.9,15.6,28.1,0,4
5035,07,CAMDEN,1720,GIBBSBORO BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,32,729,9.4,46.9,15.6,28.1,0,4
5045,07,CAMDEN,1770,GLOUCESTER CITY,100.0,MARY ETHEL COSTELLO SCHOOL,B,TOTAL,ALL STUDENTS,*,*,130,727,16.2,30,31.5,22.3,0,4
5058,07,CAMDEN,1770,GLOUCESTER CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,130,727,16.2,30,31.5,22.3,0,4
5071,07,CAMDEN,1780,GLOUCESTER TWP,20.0,BLACKWOOD ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,96,731,14.6,26,29.2,29.2,1,4
5085,07,CAMDEN,1780,GLOUCESTER TWP,40.0,CHEWS ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,128,729,10.2,36.7,30.5,22.7,0,4
5096,07,CAMDEN,1780,GLOUCESTER TWP,50.0,ERIAL ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,126,11,115,737,10.4,22.6,32.2,33,1.7,4
5107,07,CAMDEN,1780,GLOUCESTER TWP,60.0,GLENDORA ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,46,727,4.3,56.5,19.6,19.6,0,4
5117,07,CAMDEN,1780,GLOUCESTER TWP,70.0,GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,41,743,2.4,19.5,31.7,46.3,0,4
5129,07,CAMDEN,1780,GLOUCESTER TWP,85.0,JAMES W. LILLEY JR. ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,83,741,8.4,22.9,32.5,32.5,3.6,4
5140,07,CAMDEN,1780,GLOUCESTER TWP,90.0,LORING-FLEMMING ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,113,731,16.8,25.7,28.3,29.2,0,4
5155,07,CAMDEN,1780,GLOUCESTER TWP,180.0,UNION VALLEY ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,92,11,81,746,3.7,8.6,38.3,48.1,1.2,4
5168,07,CAMDEN,1780,GLOUCESTER TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,744,41,703,735,10.1,26.6,30.7,31.6,1,4
5183,07,CAMDEN,1802,MASTERY SCHOOLS OF CAMDEN,112.0,MASTERY SCHOOLS OF CAMDEN,ND,TOTAL,ALL STUDENTS,*,*,50,708,40,30,24,6,0,4
5194,07,CAMDEN,1802,MASTERY SCHOOLS OF CAMDEN,,DISTRICT WIDE,ND,TOTAL,ALL STUDENTS,*,*,50,708,40,30,24,6,0,4
5205,07,CAMDEN,1880,HADDON HEIGHTS BORO,60.0,GLENVIEW AVE,GH,TOTAL,ALL STUDENTS,*,*,20,765,0,5,20,70,5,4
5212,07,CAMDEN,1880,HADDON HEIGHTS BORO,80.0,ATLANTIC AVE,GH,TOTAL,ALL STUDENTS,*,*,22,732,13.6,22.7,36.4,27.3,0,4
5223,07,CAMDEN,1880,HADDON HEIGHTS BORO,90.0,SEVENTH AVE,GH,TOTAL,ALL STUDENTS,*,*,18,747,5.6,11.1,44.4,38.9,0,4
5230,07,CAMDEN,1880,HADDON HEIGHTS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,60,747,6.7,13.3,33.3,45,1.7,4
5242,07,CAMDEN,1890,HADDON TWP,60.0,THOMAS A. EDISON ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,15,752,0,6.7,46.7,46.7,0,4
5250,07,CAMDEN,1890,HADDON TWP,70.0,CLYDE S. JENNINGS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,12,755,8.3,8.3,25,50,8.3,4
5261,07,CAMDEN,1890,HADDON TWP,80.0,STOY ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,22,750,0,13.6,36.4,45.5,4.5,4
5269,07,CAMDEN,1890,HADDON TWP,90.0,STRAWBRIDGE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,36,11,25,754,0,12,36,44,8,4
5281,07,CAMDEN,1890,HADDON TWP,100.0,VAN SCIVER ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,55,741,5.5,25.5,23.6,43.6,1.8,4
5295,07,CAMDEN,1890,HADDON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,163,34,129,747,3.1,17.1,31,45,3.9,4
5309,07,CAMDEN,1900,HADDONFIELD BORO,60.0,CENTRAL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,63,764,0,9.5,19,63.5,7.9,4
5322,07,CAMDEN,1900,HADDONFIELD BORO,80.0,ELIZABETH HADDON SCHOOL,J,TOTAL,ALL STUDENTS,*,*,50,759,0,10,24,58,8,4
5331,07,CAMDEN,1900,HADDONFIELD BORO,90.0,J. FITHIAN TATEM SCHOOL,J,TOTAL,ALL STUDENTS,*,*,82,759,1.2,9.8,20.7,62.2,6.1,4
5342,07,CAMDEN,1900,HADDONFIELD BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,195,761,.5,9.7,21,61.5,7.2,4
5356,07,CAMDEN,2540,LAUREL SPRINGS BORO,50.0,LAUREL SPRINGS SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,17,728,5.9,35.3,41.2,17.6,0,4
5367,07,CAMDEN,2540,LAUREL SPRINGS BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,17,728,5.9,35.3,41.2,17.6,0,4
5378,07,CAMDEN,2560,LAWNSIDE BORO,60.0,LAWNSIDE SCHOOL DISTRICT,B,TOTAL,ALL STUDENTS,*,*,32,733,0,40.6,34.4,25,0,4
5387,07,CAMDEN,2560,LAWNSIDE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,32,733,0,40.6,34.4,25,0,4
5396,07,CAMDEN,2670,LINDENWOLD BORO,40.0,LINDENWOLD SCHOOL FOUR,B,TOTAL,ALL STUDENTS,*,*,102,718,23.5,41.2,23.5,11.8,0,4
5409,07,CAMDEN,2670,LINDENWOLD BORO,50.0,LINDENWOLD SCHOOL FIVE,B,TOTAL,ALL STUDENTS,117,12,105,724,16.2,37.1,29.5,17.1,0,4
5423,07,CAMDEN,2670,LINDENWOLD BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,220,13,207,721,19.8,39.1,26.6,14.5,0,4
5437,07,CAMDEN,2890,MAGNOLIA BORO,50.0,MAGNOLIA,CD,TOTAL,ALL STUDENTS,*,*,31,731,6.5,25.8,54.8,12.9,0,4
5450,07,CAMDEN,2890,MAGNOLIA BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,31,731,6.5,25.8,54.8,12.9,0,4
5463,07,CAMDEN,3110,MERCHANTVILLE BORO,60.0,MERCHANTVILLE ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,42,752,7.1,9.5,33.3,42.9,7.1,4
5474,07,CAMDEN,3110,MERCHANTVILLE BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,42,752,7.1,9.5,33.3,42.9,7.1,4
5485,07,CAMDEN,3420,MOUNT EPHRAIM BORO,30.0,MARY BRAY ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,36,745,5.6,22.2,25,41.7,5.6,4
5495,07,CAMDEN,3420,MOUNT EPHRAIM BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,36,745,5.6,22.2,25,41.7,5.6,4
5505,07,CAMDEN,3770,OAKLYN BORO,50.0,OAKLYN PUBLIC SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,34,725,17.6,35.3,35.3,11.8,0,4
5513,07,CAMDEN,3770,OAKLYN BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,34,725,17.6,35.3,35.3,11.8,0,4
5521,07,CAMDEN,4060,PENNSAUKEN TWP,100.0,BENJAMIN FRANKLIN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,88,734,5.7,28.4,38.6,27.3,0,4
5535,07,CAMDEN,4060,PENNSAUKEN TWP,104.0,A E BURLING ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,27,720,18.5,40.7,25.9,14.8,0,4
5545,07,CAMDEN,4060,PENNSAUKEN TWP,120.0,DELAIR ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,70,736,1.4,34.3,35.7,28.6,0,4
5558,07,CAMDEN,4060,PENNSAUKEN TWP,130.0,GH CARSON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,61,727,18,36.1,24.6,19.7,1.6,4
5571,07,CAMDEN,4060,PENNSAUKEN TWP,140.0,GEORGE B. FINE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,46,717,21.7,50,17.4,10.9,0,4
5584,07,CAMDEN,4060,PENNSAUKEN TWP,160.0,LONGFELLOW ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,54,739,9.3,18.5,35.2,35.2,1.9,4
5597,07,CAMDEN,4060,PENNSAUKEN TWP,180.0,ROOSEVELT ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,39,746,5.1,5.1,46.2,43.6,0,4
5608,07,CAMDEN,4060,PENNSAUKEN TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,399,14,385,732,10.1,30.4,32.7,26.2,.5,4
5624,07,CAMDEN,4110,PINE HILL BORO,60.0,DR. ALBERT M. BEAN SCHOOL,B,TOTAL,ALL STUDENTS,*,*,61,727,6.6,41,44.3,8.2,0,4
5634,07,CAMDEN,4110,PINE HILL BORO,70.0,JOHN H. GLENN SCHOOL,B,TOTAL,ALL STUDENTS,*,*,60,734,5,38.3,35,20,1.7,4
5646,07,CAMDEN,4110,PINE HILL BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,121,730,5.8,39.7,39.7,14,.8,4
5659,07,CAMDEN,4590,RUNNEMEDE BORO,40.0,MARY E. VOLZ ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,82,726,13.4,39,35.4,12.2,0,4
5671,07,CAMDEN,4590,RUNNEMEDE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,83,726,13.3,38.6,36.1,12,0,4
5683,07,CAMDEN,4790,SOMERDALE BORO,20.0,SOMERDALE SCHOOL DISTRICT,CD,TOTAL,ALL STUDENTS,*,*,44,742,6.8,15.9,36.4,40.9,0,4
5696,07,CAMDEN,4790,SOMERDALE BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,44,742,6.8,15.9,36.4,40.9,0,4
5709,07,CAMDEN,5080,STRATFORD BORO,60.0,SAMUEL S. YELLIN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,86,733,12.8,22.1,34.9,30.2,0,4
5723,07,CAMDEN,5080,STRATFORD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,86,733,12.8,22.1,34.9,30.2,0,4
5737,07,CAMDEN,5400,VOORHEES TWP,20.0,EDWARD T. HAMILTON,I,TOTAL,ALL STUDENTS,86,13,73,754,1.4,13.7,28.8,53.4,2.7,4
5750,07,CAMDEN,5400,VOORHEES TWP,55.0,KRESSON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,53,745,0,24.5,30.2,41.5,3.8,4
5763,07,CAMDEN,5400,VOORHEES TWP,90.0,OSAGE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,103,749,5.8,17.5,26.2,45.6,4.9,4
5778,07,CAMDEN,5400,VOORHEES TWP,95.0,SIGNAL HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,76,750,2.6,19.7,22.4,48.7,6.6,4
5792,07,CAMDEN,5400,VOORHEES TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,343,38,305,750,3,18.4,26.6,47.5,4.6,4
5808,07,CAMDEN,5560,WATERFORD TWP,100.0,WATERFORD ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,117,18,99,727,13.1,32.3,36.4,18.2,0,4
5819,07,CAMDEN,5560,WATERFORD TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,117,18,99,727,13.1,32.3,36.4,18.2,0,4
5830,07,CAMDEN,5820,WINSLOW TWP,70.0,WINSLOW TOWNSHIP ELEMENTARY SCHOOL FIVE,CD,TOTAL,ALL STUDENTS,170,15,155,731,12.3,35.5,25.8,24.5,1.9,4
5844,07,CAMDEN,5820,WINSLOW TWP,80.0,WINSLOW TOWNSHIP ELEMENTARY SCHOOL SIX,CD,TOTAL,ALL STUDENTS,159,26,133,730,12,30.1,38.3,18,1.5,4
5855,07,CAMDEN,5820,WINSLOW TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,343,42,301,731,12.6,32.2,32.2,21.3,1.7,4
5869,07,CAMDEN,5900,WOODLYNNE BORO,50.0,WOODLYNNE BORO PUBLIC SCHOOL,B,TOTAL,ALL STUDENTS,*,*,32,738,3.1,18.8,50,28.1,0,4
5881,07,CAMDEN,5900,WOODLYNNE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,32,738,3.1,18.8,50,28.1,0,4
5893,09,CAPE MAY,0710,CAPE MAY CITY,50.0,CAPE MAY CITY ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,14,725,7.1,64.3,7.1,21.4,0,4
5902,09,CAPE MAY,0710,CAPE MAY CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,14,725,7.1,64.3,7.1,21.4,0,4
5911,09,CAPE MAY,1080,DENNIS TWP,50.0,DENNIS TWP ELEMENTARY/MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,44,746,0,22.7,25,50,2.3,4
5920,09,CAPE MAY,1080,DENNIS TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,44,746,0,22.7,25,50,2.3,4
5929,09,CAPE MAY,2840,LOWER TWP,60.0,MAUD ABRAMS SCHOOL,B,TOTAL,ALL STUDENTS,222,13,209,732,9.6,31.1,37.3,21.1,1,4
5942,09,CAPE MAY,2840,LOWER TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,222,13,209,732,9.6,31.1,37.3,21.1,1,4
5955,09,CAPE MAY,3130,MIDDLE TWP,85.0,MIDDLE TOWNSHIP ELEMENTARY #2,B,TOTAL,ALL STUDENTS,*,*,165,732,4.8,30.3,40.6,24.2,0,4
5968,09,CAPE MAY,3130,MIDDLE TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,165,732,4.8,30.3,40.6,24.2,0,4
5981,09,CAPE MAY,3680,NORTH WILDWOOD CITY,60.0,MARGARET MACE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,27,736,11.1,25.9,29.6,33.3,0,4
5990,09,CAPE MAY,3680,NORTH WILDWOOD CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,27,736,11.1,25.9,29.6,33.3,0,4
5999,09,CAPE MAY,3780,OCEAN CITY,60.0,OCEAN CITY INTERMEDIATE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,93,752,1.1,16.1,32.3,45.2,5.4,4
6011,09,CAPE MAY,3780,OCEAN CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,93,752,1.1,16.1,32.3,45.2,5.4,4
6037,09,CAPE MAY,5340,UPPER TWP,50.0,UPPER TOWNSHIP ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,136,753,4.4,13.2,26.5,46.3,9.6,4
6049,09,CAPE MAY,5340,UPPER TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,136,753,4.4,13.2,26.5,46.3,9.6,4
6081,09,CAPE MAY,5790,WILDWOOD CITY,60.0,GLENWOOD AVE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,47,712,27.7,42.6,25.5,4.3,0,4
6094,09,CAPE MAY,5790,WILDWOOD CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,47,712,27.7,42.6,25.5,4.3,0,4
6107,09,CAPE MAY,5800,WILDWOOD CREST BORO,30.0,CREST MEMORIAL SCHOOL,B,TOTAL,ALL STUDENTS,*,*,23,729,17.4,26.1,26.1,30.4,0,4
6116,09,CAPE MAY,5800,WILDWOOD CREST BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,23,729,17.4,26.1,26.1,30.4,0,4
6125,09,CAPE MAY,5840,WOODBINE BORO,50.0,WOODBINE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,14,732,7.1,21.4,50,21.4,0,4
6134,09,CAPE MAY,5840,WOODBINE BORO,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,14,732,7.1,21.4,50,21.4,0,4
6143,11,CUMBERLAND,0540,BRIDGETON CITY,30.0,BROAD STREET SCHOOL,A,TOTAL,ALL STUDENTS,*,*,143,722,18.9,38.5,29.4,13.3,0,4
6156,11,CUMBERLAND,0540,BRIDGETON CITY,50.0,BUCKSHUTEM ROAD SCHOOL,A,TOTAL,ALL STUDENTS,*,*,69,727,14.5,34.8,31.9,18.8,0,4
6168,11,CUMBERLAND,0540,BRIDGETON CITY,55.0,CHERRY STREET SCHOOL,A,TOTAL,ALL STUDENTS,*,*,92,717,22.8,43.5,22.8,10.9,0,4
6181,11,CUMBERLAND,0540,BRIDGETON CITY,60.0,INDIAN AVE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,60,719,20,41.7,28.3,10,0,4
6193,11,CUMBERLAND,0540,BRIDGETON CITY,100.0,QUARTER MILE LAND SCHOOL,A,TOTAL,ALL STUDENTS,*,*,26,713,34.6,30.8,30.8,3.8,0,4
6205,11,CUMBERLAND,0540,BRIDGETON CITY,130.0,WEST AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,61,718,18,45.9,29.5,6.6,0,4
6218,11,CUMBERLAND,0540,BRIDGETON CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,468,17,451,720,20,39.9,28.4,11.8,0,4
6231,11,CUMBERLAND,0950,COMMERCIAL TWP,25.0,HALEYVILLE-MAURICETOWN ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,45,724,15.6,33.3,35.6,13.3,2.2,4
6243,11,CUMBERLAND,0950,COMMERCIAL TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,45,724,15.6,33.3,35.6,13.3,2.2,4
6255,11,CUMBERLAND,1020,DEERFIELD TWP,40.0,DEERFIELD TOWNSHIP SCHOOL DISTRICT,B,TOTAL,ALL STUDENTS,*,*,42,729,4.8,40.5,42.9,11.9,0,4
6268,11,CUMBERLAND,1020,DEERFIELD TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,42,729,4.8,40.5,42.9,11.9,0,4
6281,11,CUMBERLAND,1120,DOWNE TWP,45.0,DOWNE TOWNSHIP ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,18,713,33.3,44.4,16.7,5.6,0,4
6288,11,CUMBERLAND,1120,DOWNE TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,18,713,33.3,44.4,16.7,5.6,0,4
6295,11,CUMBERLAND,1460,FAIRFIELD TWP,70.0,FAIRFIELD TOWNSHIP SCHOOL,A,TOTAL,ALL STUDENTS,*,*,43,707,39.5,34.9,23.3,2.3,0,4
6308,11,CUMBERLAND,1460,FAIRFIELD TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,43,707,39.5,34.9,23.3,2.3,0,4
6335,11,CUMBERLAND,2270,HOPEWELL TWP,60.0,HOPEWELL CREST,CD,TOTAL,ALL STUDENTS,*,*,56,726,12.5,33.9,35.7,17.9,0,4
6348,11,CUMBERLAND,2270,HOPEWELL TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,56,726,12.5,33.9,35.7,17.9,0,4
6361,11,CUMBERLAND,2570,LAWRENCE TWP,30.0,MYRON L. POWELL ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,45,726,8.9,51.1,15.6,24.4,0,4
6374,11,CUMBERLAND,2570,LAWRENCE TWP,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,45,726,8.9,51.1,15.6,24.4,0,4
6387,11,CUMBERLAND,3050,MAURICE RIVER TWP,65.0,MAURICE RIVER TOWNSHIP SCHOOL DISTRICT,B,TOTAL,ALL STUDENTS,*,*,40,730,7.5,37.5,35,20,0,4
6396,11,CUMBERLAND,3050,MAURICE RIVER TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,40,730,7.5,37.5,35,20,0,4
6405,11,CUMBERLAND,3230,MILLVILLE CITY,65.0,R. M. BACON ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,62,716,29,35.5,17.7,17.7,0,4
6416,11,CUMBERLAND,3230,MILLVILLE CITY,75.0,HOLLY HEIGHTS ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,76,728,10.5,39.5,32.9,15.8,1.3,4
6428,11,CUMBERLAND,3230,MILLVILLE CITY,80.0,MOUNT PLEASANT ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,35,729,14.3,34.3,28.6,22.9,0,4
6441,11,CUMBERLAND,3230,MILLVILLE CITY,85.0,RIECK AVENUE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,62,728,11.3,33.9,40.3,14.5,0,4
6454,11,CUMBERLAND,3230,MILLVILLE CITY,90.0,R. D. WOOD ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,50,725,18,32,34,16,0,4
6467,11,CUMBERLAND,3230,MILLVILLE CITY,100.0,SILVER RUN ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,85,726,12.9,40,30.6,16.5,0,4
6480,11,CUMBERLAND,3230,MILLVILLE CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,370,725,15.7,36.5,30.8,16.8,.3,4
6495,11,CUMBERLAND,5070,STOW CREEK TWP,50.0,STOW CREEK TOWNSHIP,CD,TOTAL,ALL STUDENTS,*,*,13,756,0,15.4,38.5,30.8,15.4,4
6502,11,CUMBERLAND,5070,STOW CREEK TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,13,756,0,15.4,38.5,30.8,15.4,4
6509,11,CUMBERLAND,5300,UPPER DEERFIELD TWP,60.0,ELIZABETH F. MOORE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,80,724,15,45,22.5,17.5,0,4
6522,11,CUMBERLAND,5300,UPPER DEERFIELD TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,80,724,15,45,22.5,17.5,0,4
6535,11,CUMBERLAND,5390,VINELAND CITY,75.0,GLORIA M SABATER ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,120,725,11.7,42.5,35,9.2,1.7,4
