,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
10354,25,MONMOUTH,1440,FAIR HAVEN BORO,50.0,KNOLLWOOD SCHOOL,I,TOTAL,ALL STUDENTS,139,11,128,752,2.3,11.7,36.7,40.6,8.6,6
10366,25,MONMOUTH,1440,FAIR HAVEN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,139,11,128,752,2.3,11.7,36.7,40.6,8.6,6
10378,25,MONMOUTH,1490,FARMINGDALE BORO,50.0,FARMINGDALE ELEMENTARY,DE,TOTAL,ALL STUDENTS,*,*,23,738,0,30.4,39.1,30.4,0,6
10389,25,MONMOUTH,1490,FARMINGDALE BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,23,738,0,30.4,39.1,30.4,0,6
10400,25,MONMOUTH,1640,FREEHOLD BORO,60.0,FREEHOLD INTERMEDIATE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,178,730,9.6,36,32.6,21.9,0,6
10416,25,MONMOUTH,1640,FREEHOLD BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,179,729,9.5,36.3,32.4,21.8,0,6
10432,25,MONMOUTH,1660,FREEHOLD TWP,23.0,CLIFTON T. BARKALOW SCHOOL,GH,TOTAL,ALL STUDENTS,235,27,208,749,1.4,20.7,25.5,45.2,7.2,6
10448,25,MONMOUTH,1660,FREEHOLD TWP,24.0,DWIGHT D. EISENHOWER SCHOOL,GH,TOTAL,ALL STUDENTS,223,11,212,761,4.7,6.6,19.8,52.4,16.5,6
10460,25,MONMOUTH,1660,FREEHOLD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,458,38,420,755,3.1,13.6,22.6,48.8,11.9,6
10476,25,MONMOUTH,2105,HAZLET TWP,60.0,BEERS STREET SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,126,746,4.8,12.7,34.9,42.1,5.6,6
10489,25,MONMOUTH,2105,HAZLET TWP,70.0,COVE ROAD SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,92,744,5.4,16.3,33.7,41.3,3.3,6
10503,25,MONMOUTH,2105,HAZLET TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,218,745,5,14.2,34.4,41.7,4.6,6
10517,25,MONMOUTH,2160,HIGHLANDS BORO,50.0,HIGHLANDS ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,21,723,33.3,23.8,23.8,19,0,6
10529,25,MONMOUTH,2160,HIGHLANDS BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,21,723,33.3,23.8,23.8,19,0,6
10541,25,MONMOUTH,2230,HOLMDEL TWP,50.0,INDIAN HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,230,757,1.3,10.9,23.5,53.9,10.4,6
10555,25,MONMOUTH,2230,HOLMDEL TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,230,757,1.3,10.9,23.5,53.9,10.4,6
10569,25,MONMOUTH,2290,HOWELL TWP,25.0,HOWELL TOWNSHIP MIDDLE SCHOOL NORTH,FG,TOTAL,ALL STUDENTS,378,49,329,748,3.3,14.6,36.2,39.2,6.7,6
10584,25,MONMOUTH,2290,HOWELL TWP,27.0,HOWELL TOWNSHIP MIDDLE SCHOOL SOUTH,FG,TOTAL,ALL STUDENTS,348,41,307,749,2.3,15.3,28.7,47.6,6.2,6
10598,25,MONMOUTH,2290,HOWELL TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,728,90,638,748,2.8,14.9,32.6,43.3,6.4,6
10613,25,MONMOUTH,2400,KEANSBURG BORO,30.0,JOSEPH R. BOLGER MIDDLE SCHOOL,A,TOTAL,ALL STUDENTS,97,15,82,712,30.5,32.9,29.3,7.3,0,6
10627,25,MONMOUTH,2400,KEANSBURG BORO,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,97,15,82,712,30.5,32.9,29.3,7.3,0,6
10641,25,MONMOUTH,2430,KEYPORT BORO,60.0,KEYPORT CENTRAL SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,47,733,10.6,27.7,38.3,19.1,4.3,6
10655,25,MONMOUTH,2430,KEYPORT BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,47,733,10.6,27.7,38.3,19.1,4.3,6
10669,25,MONMOUTH,2720,LITTLE SILVER BORO,50.0,MARKHAM PLACE,J,TOTAL,ALL STUDENTS,*,*,96,769,1,4.2,15.6,58.3,20.8,6
10679,25,MONMOUTH,2720,LITTLE SILVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,96,769,1,4.2,15.6,58.3,20.8,6
10689,25,MONMOUTH,2770,LONG BRANCH CITY,60.0,LONG BRANCH MIDDLE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,351,726,14.2,32.2,34.5,18.2,.9,6
10704,25,MONMOUTH,2770,LONG BRANCH CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,351,726,14.2,32.2,34.5,18.2,.9,6
10719,25,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,75.0,PINE BROOK SCHOOL,GH,TOTAL,ALL STUDENTS,566,35,531,758,3,10.2,24.5,46.7,15.6,6
10736,25,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,570,36,534,758,3.2,10.3,24.5,46.4,15.5,6
10753,25,MONMOUTH,2930,MANASQUAN BORO,60.0,MANASQUAN ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,77,748,5.2,6.5,35.1,53.2,0,6
10765,25,MONMOUTH,2930,MANASQUAN BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,77,748,5.2,6.5,35.1,53.2,0,6
10777,25,MONMOUTH,3030,MARLBORO TWP,48.0,MARLBORO MEMORIAL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,318,37,281,766,1.1,5.7,22.1,47.3,23.8,6
10790,25,MONMOUTH,3030,MARLBORO TWP,50.0,MARLBORO MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,340,70,270,761,1.1,11.1,18.9,53,15.9,6
10804,25,MONMOUTH,3030,MARLBORO TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,660,107,553,763,1.3,8.3,20.4,50.1,19.9,6
10819,25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,53.0,MATAWAN-ABERDEEN MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,283,51,232,749,3.4,16.4,31.9,40.1,8.2,6
10834,25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,285,52,233,748,3.9,16.3,31.8,39.9,8.2,6
10849,25,MONMOUTH,3160,MIDDLETOWN TWP,55.0,BAYSHORE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,226,743,7.1,16.8,32.7,39.4,4,6
10865,25,MONMOUTH,3160,MIDDLETOWN TWP,57.0,THOMPSON MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,383,756,.8,7.6,26.1,60.1,5.5,6
10879,25,MONMOUTH,3160,MIDDLETOWN TWP,59.0,THORNE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,236,740,5.5,18.2,41.5,31.4,3.4,6
10892,25,MONMOUTH,3160,MIDDLETOWN TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,863,18,845,748,3.8,13,32.2,46.5,4.5,6
10909,25,MONMOUTH,3200,MILLSTONE TWP,40.0,MILLSTONE TOWNSHIP MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,145,752,7.6,8.3,31.7,40.7,11.7,6
10922,25,MONMOUTH,3200,MILLSTONE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,145,752,7.6,8.3,31.7,40.7,11.7,6
10935,25,MONMOUTH,3250,MONMOUTH BEACH BORO,50.0,MONMOUTH BEACH ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,36,762,2.8,2.8,33.3,50,11.1,6
10943,25,MONMOUTH,3250,MONMOUTH BEACH BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,36,762,2.8,2.8,33.3,50,11.1,6
10951,25,MONMOUTH,3500,NEPTUNE CITY,60.0,WOODROW WILSON,CD,TOTAL,ALL STUDENTS,*,*,38,736,5.3,34.2,21.1,39.5,0,6
10965,25,MONMOUTH,3500,NEPTUNE CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,38,736,5.3,34.2,21.1,39.5,0,6
10979,25,MONMOUTH,3510,NEPTUNE TWP,55.0,NEPTUNE MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,253,12,241,727,14.9,32.4,31.1,20.7,.8,6
10994,25,MONMOUTH,3510,NEPTUNE TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,254,12,242,727,15.3,32.2,31,20.7,.8,6
11009,25,MONMOUTH,3810,OCEAN TWP,40.0,TOWNSHIP OF OCEAN INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,260,28,232,745,5.2,17.7,31,41.8,4.3,6
11023,25,MONMOUTH,3810,OCEAN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,262,29,233,745,5.2,17.6,31.3,41.6,4.3,6
11037,25,MONMOUTH,3830,OCEANPORT BORO,30.0,MAPLE PLACE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,55,744,3.6,18.2,29.1,49.1,0,6
11050,25,MONMOUTH,3830,OCEANPORT BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,55,744,3.6,18.2,29.1,49.1,0,6
11063,25,MONMOUTH,4360,RED BANK BORO,60.0,RED BANK MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,121,736,8.3,24.8,35.5,29.8,1.7,6
11078,25,MONMOUTH,4360,RED BANK BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,121,736,8.3,24.8,35.5,29.8,1.7,6
11105,25,MONMOUTH,4570,RUMSON BORO,50.0,FORRESTDALE SCHOOL,J,TOTAL,ALL STUDENTS,*,*,119,771,.8,5,10.9,63,20.2,6
11114,25,MONMOUTH,4570,RUMSON BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,119,771,.8,5,10.9,63,20.2,6
11123,25,MONMOUTH,4690,SEA GIRT BORO,50.0,SEA GIRT ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,14,759,7.1,0,7.1,71.4,14.3,6
11130,25,MONMOUTH,4690,SEA GIRT BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,14,759,7.1,0,7.1,71.4,14.3,6
11137,25,MONMOUTH,4770,SHREWSBURY BORO,50.0,SHREWSBURY BOROUGH ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,43,760,2.3,2.3,27.9,51.2,16.3,6
11145,25,MONMOUTH,4770,SHREWSBURY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,43,760,2.3,2.3,27.9,51.2,16.3,6
11153,25,MONMOUTH,4980,SPRING LAKE BORO,50.0,H W MOUNTZ ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,19,776,0,0,26.3,42.1,31.6,6
11161,25,MONMOUTH,4980,SPRING LAKE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,19,776,0,0,26.3,42.1,31.6,6
11169,25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,50.0,SPRING LAKE HEIGHTS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,37,753,0,2.7,40.5,51.4,5.4,6
11179,25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,37,753,0,2.7,40.5,51.4,5.4,6
11189,25,MONMOUTH,5185,TINTON FALLS,70.0,TINTON FALLS MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,174,17,157,751,4.5,10.8,29.3,45.9,9.6,6
11205,25,MONMOUTH,5185,TINTON FALLS,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,174,17,157,751,4.5,10.8,29.3,45.9,9.6,6
11221,25,MONMOUTH,5230,UNION BEACH,50.0,MEMORIAL SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,61,735,8.2,26.2,31.1,32.8,1.6,6
11232,25,MONMOUTH,5230,UNION BEACH,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,61,735,8.2,26.2,31.1,32.8,1.6,6
11243,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,70.0,STONEBRIDGE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,114,751,2.6,12.3,33.3,44.7,7,6
11255,25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,114,751,2.6,12.3,33.3,44.7,7,6
11267,25,MONMOUTH,5420,WALL TWP,75.0,WALL INTERMEDIATE SCHOOL,GH,TOTAL,ALL STUDENTS,275,14,261,753,3.1,8.4,29.1,49.4,10,6
11282,25,MONMOUTH,5420,WALL TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,276,14,262,753,3.4,8.4,29,49.2,9.9,6
11297,25,MONMOUTH,5640,WEST LONG BRANCH BORO,50.0,FRANK ANTONIDES SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,72,743,4.2,16.7,37.5,40.3,1.4,6
11311,25,MONMOUTH,5640,WEST LONG BRANCH BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,72,743,4.2,16.7,37.5,40.3,1.4,6
11325,27,MORRIS,0450,BOONTON TOWN,30.0,JOHN HILL SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,85,749,5.9,16.5,23.5,48.2,5.9,6
11339,27,MORRIS,0450,BOONTON TOWN,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,85,749,5.9,16.5,23.5,48.2,5.9,6
11353,27,MORRIS,0460,BOONTON TWP,60.0,ROCKAWAY VALLEY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,74,756,1.4,4.1,33.8,56.8,4.1,6
11364,27,MORRIS,0460,BOONTON TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,74,756,1.4,4.1,33.8,56.8,4.1,6
11375,27,MORRIS,0630,BUTLER BORO,30.0,RICHARD BUTLER SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,69,752,4.3,11.6,26.1,53.6,4.3,6
11389,27,MORRIS,0630,BUTLER BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,69,752,4.3,11.6,26.1,53.6,4.3,6
11403,27,MORRIS,0785,SCH DIST OF THE CHATHAMS,30.0,CHATHAM MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,349,53,296,762,1.7,4.4,18.2,64.9,10.8,6
11418,27,MORRIS,0785,SCH DIST OF THE CHATHAMS,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,349,53,296,762,1.7,4.4,18.2,64.9,10.8,6
11433,27,MORRIS,0820,CHESTER TWP,20.0,BLACK RIVER MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,134,21,113,760,2.7,15.9,17.7,43.4,20.4,6
11447,27,MORRIS,0820,CHESTER TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,134,21,113,760,2.7,15.9,17.7,43.4,20.4,6
11461,27,MORRIS,1090,DENVILLE TWP,80.0,VALLEYVIEW MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,178,750,6.2,9.6,25.8,51.1,7.3,6
11473,27,MORRIS,1090,DENVILLE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,178,750,6.2,9.6,25.8,51.1,7.3,6
11485,27,MORRIS,1110,DOVER TOWN,50.0,ACADEMY STREET ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,66,748,3,6.1,40.9,47,3,6
11499,27,MORRIS,1110,DOVER TOWN,60.0,EAST DOVER ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,79,755,3.8,12.7,22.8,49.4,11.4,6
11513,27,MORRIS,1110,DOVER TOWN,70.0,NORTH DOVER ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,57,753,5.3,12.3,21.1,49.1,12.3,6
11527,27,MORRIS,1110,DOVER TOWN,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,202,752,4,10.4,28.2,48.5,8.9,6
11541,27,MORRIS,1190,EAST HANOVER TWP,50.0,EAST HANOVER MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,112,12,100,745,11,17,21,38,13,6
11551,27,MORRIS,1190,EAST HANOVER TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,112,12,100,745,11,17,21,38,13,6
11561,27,MORRIS,1530,FLORHAM PARK BORO,30.0,RIDGEDALE MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,93,757,4.3,8.6,20.4,54.8,11.8,6
11575,27,MORRIS,1530,FLORHAM PARK BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,93,757,4.3,8.6,20.4,54.8,11.8,6
11589,27,MORRIS,2000,HANOVER TWP,40.0,MEMORIAL JUNIOR SCHOOL,I,TOTAL,ALL STUDENTS,*,*,169,747,4.1,14.2,38.5,37.9,5.3,6
11605,27,MORRIS,2000,HANOVER TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,171,746,4.7,14.6,38,37.4,5.3,6
11621,27,MORRIS,2010,HARDING TOWNSHIP,50.0,HARDING TOWNSHIP SCHOOL,J,TOTAL,ALL STUDENTS,*,*,31,767,3.2,6.5,9.7,58.1,22.6,6
11634,27,MORRIS,2010,HARDING TOWNSHIP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,31,767,3.2,6.5,9.7,58.1,22.6,6
11647,27,MORRIS,2380,JEFFERSON TWP,45.0,JEFFERSON TOWNSHIP MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,251,13,238,743,8,19.3,29,37,6.7,6
11660,27,MORRIS,2380,JEFFERSON TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,251,13,238,743,8,19.3,29,37,6.7,6
11673,27,MORRIS,2460,KINNELON BORO,65.0,PEARL R. MILLER MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,150,757,2.7,6.7,24.7,56,10,6
11685,27,MORRIS,2460,KINNELON BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,150,757,2.7,6.7,24.7,56,10,6
11697,27,MORRIS,2650,LINCOLN PARK BORO,40.0,LINCOLN PARK MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,102,749,4.9,15.7,21.6,53.9,3.9,6
11712,27,MORRIS,2650,LINCOLN PARK BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,102,749,4.9,15.7,21.6,53.9,3.9,6
11727,27,MORRIS,2870,MADISON BORO,100.0,MADISON JUNIOR SCHOOL,I,TOTAL,ALL STUDENTS,*,*,208,762,5.3,8.2,18.3,48.6,19.7,6
11742,27,MORRIS,2870,MADISON BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,208,762,5.3,8.2,18.3,48.6,19.7,6
11757,27,MORRIS,3090,MENDHAM BORO,60.0,MOUNTAIN VIEW,J,TOTAL,ALL STUDENTS,*,*,57,770,0,1.8,15.8,63.2,19.3,6
11766,27,MORRIS,3090,MENDHAM BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,57,770,0,1.8,15.8,63.2,19.3,6
11775,27,MORRIS,3100,MENDHAM TWP,60.0,MENDHAM TOWNSHIP MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,*,*,85,773,0,2.4,8.2,72.9,16.5,6
11786,27,MORRIS,3100,MENDHAM TWP,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,85,773,0,2.4,8.2,72.9,16.5,6
11797,27,MORRIS,3240,MINE HILL TWP,30.0,CANFIELD AVENUE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,48,753,0,6.3,33.3,56.3,4.2,6
11812,27,MORRIS,3240,MINE HILL TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,48,753,0,6.3,33.3,56.3,4.2,6
11827,27,MORRIS,3340,MONTVILLE TWP,30.0,ROBERT R LAZAR MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,268,755,2.6,10.4,28.7,46.6,11.6,6
11841,27,MORRIS,3340,MONTVILLE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,269,755,2.6,10.4,29,46.5,11.5,6
11855,27,MORRIS,3380,MORRIS PLAINS BORO,20.0,MORRIS PLAINS BOROUGH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,58,768,5.2,1.7,17.2,51.7,24.1,6
11868,27,MORRIS,3380,MORRIS PLAINS BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,58,768,5.2,1.7,17.2,51.7,24.1,6
11881,27,MORRIS,3385,MORRIS SCHOOL DISTRICT,75.0,FRELINGHUYSEN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,395,15,380,749,7.1,17.9,26.1,32.9,16.1,6
11894,27,MORRIS,3385,MORRIS SCHOOL DISTRICT,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,397,17,380,749,7.1,17.9,26.1,32.9,16.1,6
11907,27,MORRIS,3410,MOUNT ARLINGTON BORO,50.0,MOUNT ARLINGTON PUBLIC SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,40,750,0,10,40,47.5,2.5,6
11921,27,MORRIS,3410,MOUNT ARLINGTON BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,40,750,0,10,40,47.5,2.5,6
11935,27,MORRIS,3450,MOUNT OLIVE TWP,40.0,MOUNT OLIVE MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,328,756,4.6,9.8,23.5,50.3,11.9,6
11950,27,MORRIS,3450,MOUNT OLIVE TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,328,756,4.6,9.8,23.5,50.3,11.9,6
11965,27,MORRIS,3460,MOUNTAIN LAKES BORO,60.0,BRIARCLIFF MIDDLE SCHOOL,J,TOTAL,ALL STUDENTS,*,*,99,771,0,5.1,14.1,57.6,23.2,6
11978,27,MORRIS,3460,MOUNTAIN LAKES BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,99,771,0,5.1,14.1,57.6,23.2,6
11991,27,MORRIS,3520,NETCONG BORO,60.0,NETCONG ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,31,759,0,16.1,9.7,67.7,6.5,6
12005,27,MORRIS,3520,NETCONG BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,31,759,0,16.1,9.7,67.7,6.5,6
12019,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,55.0,BROOKLAWN MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,298,19,279,760,3.9,6.8,21.9,52.3,15.1,6
12034,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,60.0,CENTRAL MIDDLE SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,266,755,3,12.8,27.4,44.7,12,6
12050,27,MORRIS,3950,PARSIPPANY-TROY HILLS TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,573,28,545,757,3.5,9.7,24.6,48.6,13.6,6
12066,27,MORRIS,4000,LONG HILL TWP,30.0,CENTRAL MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,89,752,3.4,12.4,25.8,50.6,7.9,6
12080,27,MORRIS,4000,LONG HILL TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,89,752,3.4,12.4,25.8,50.6,7.9,6
12094,27,MORRIS,4080,PEQUANNOCK TWP,80.0,PEQUANNOCK VALLEY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,171,750,2.9,11.1,32.2,46.2,7.6,6
12107,27,MORRIS,4080,PEQUANNOCK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,171,750,2.9,11.1,32.2,46.2,7.6,6
12120,27,MORRIS,4330,RANDOLPH TWP,75.0,RANDOLPH MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,396,750,3.5,11.6,32.6,46.7,5.6,6
12136,27,MORRIS,4330,RANDOLPH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,397,750,3.5,11.8,32.5,46.6,5.5,6
12152,27,MORRIS,4440,RIVERDALE BORO,50.0,RIVERDALE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,34,750,5.9,11.8,32.4,41.2,8.8,6
12163,27,MORRIS,4440,RIVERDALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,34,750,5.9,11.8,32.4,41.2,8.8,6
12174,27,MORRIS,4480,ROCKAWAY BORO,50.0,THOMAS JEFFERSON MIDDLE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,69,735,7.2,33.3,27.5,30.4,1.4,6
12188,27,MORRIS,4480,ROCKAWAY BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,69,735,7.2,33.3,27.5,30.4,1.4,6
12202,27,MORRIS,4490,ROCKAWAY TWP,15.0,COPELAND MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,270,30,240,744,6.3,17.9,34.2,37.5,4.2,6
12217,27,MORRIS,4490,ROCKAWAY TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,270,30,240,744,6.3,17.9,34.2,37.5,4.2,6
12232,27,MORRIS,4560,ROXBURY TWP,80.0,LINCOLN/ROOSEVELT SCHOOL,GH,TOTAL,ALL STUDENTS,267,28,239,746,4.6,19.7,32.2,37.2,6.3,6
12247,27,MORRIS,4560,ROXBURY TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,267,28,239,746,4.6,19.7,32.2,37.2,6.3,6
12262,27,MORRIS,5520,WASHINGTON TWP,35.0,LONG VALLEY MIDDLE SCHOOL,I,TOTAL,ALL STUDENTS,*,*,273,759,1.8,5.5,25.6,58.6,8.4,6
12274,27,MORRIS,5520,WASHINGTON TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,273,759,1.8,5.5,25.6,58.6,8.4,6
12286,27,MORRIS,5770,WHARTON BORO,30.0,ALFRED C. MACKINNON MIDDLE SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,76,744,5.3,11.8,44.7,35.5,2.6,6
12300,27,MORRIS,5770,WHARTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,76,744,5.3,11.8,44.7,35.5,2.6,6
12314,29,OCEAN,0185,BARNEGAT TWP,50.0,RUSSELL O. BRACKMAN MIDDLE SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,238,732,14.3,22.7,34.9,25.2,2.9,6
