COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,LATEST_REGISTERED TO TEST_MATH,LATEST_NOT TESTED ** (See Below)_MATH,LATEST_VALID SCORES_MATH,LATEST_MEAN SCALE SCORE_MATH,LATEST_L1 PERCENT_MATH,LATEST_L2 PERCENT_MATH,LATEST_L3 PERCENT_MATH,LATEST_L4 PERCENT_MATH,LATEST_L5 PERCENT_MATH,GRADE,LATEST_REGISTERED TO TEST_LA,LATEST_NOT TESTED ** (See Below)_LA,LATEST_VALID SCORES_LA,LATEST_MEAN SCALE SCORE_LA,LATEST_L1 PERCENT_LA,LATEST_L2 PERCENT_LA,LATEST_L3 PERCENT_LA,LATEST_L4 PERCENT_LA,LATEST_L5 PERCENT_LA
80,CHARTERS,6740,HOPE ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,749,4.3,17.4,21.7,47.8,8.7,3,*,*,23,740,8.7,21.7,26.1,43.5,0
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,940.0,INTERNATIONAL CHARTER SCHOOL ,R,TOTAL,ALL STUDENTS,*,*,18,754,0,16.7,33.3,38.9,11.1,3,*,*,18,735,16.7,22.2,22.2,38.9,0
80,CHARTERS,6810,INTERNATIONAL CHARTER SCHOOL ,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,18,754,0,16.7,33.3,38.9,11.1,3,*,*,18,735,16.7,22.2,22.2,38.9,0
80,CHARTERS,6910,JERSEY CITY COMM. CS,940.0,JERSEY CITY COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,66,735,9.1,28.8,31.8,27.3,3,3,*,*,66,741,15.2,24.2,18.2,37.9,4.5
80,CHARTERS,6910,JERSEY CITY COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,66,735,9.1,28.8,31.8,27.3,3,3,*,*,66,741,15.2,24.2,18.2,37.9,4.5
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,950.0,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,46,750,6.5,10.9,26.1,47.8,8.7,3,*,*,47,738,19.1,10.6,23.4,46.8,0
80,CHARTERS,6915,JERSEY CITY GOLDEN DOOR CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,46,750,6.5,10.9,26.1,47.8,8.7,3,*,*,47,738,19.1,10.6,23.4,46.8,0
80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,936.0,LADY LIBERTY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,53,713,39.6,30.2,17,13.2,0,3,*,*,54,722,25.9,35.2,20.4,16.7,1.9
80,CHARTERS,7100,LADY LIBERTY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,53,713,39.6,30.2,17,13.2,0,3,*,*,54,722,25.9,35.2,20.4,16.7,1.9
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,931.0,LEAP ACADEMY UNIVERSITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,118,736,10.2,30.5,22,35.6,1.7,3,*,*,117,732,14.5,29.9,25.6,29.9,0
80,CHARTERS,7109,LEAP ACADEMY UNIVERSITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,118,736,10.2,30.5,22,35.6,1.7,3,*,*,117,732,14.5,29.9,25.6,29.9,0
80,CHARTERS,7115,LEARNING COMMUNITY CS,960.0,LEARNING COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,58,755,6.9,12.1,20.7,50,10.3,3,*,*,59,763,3.4,16.9,16.9,49.2,13.6
80,CHARTERS,7115,LEARNING COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,58,755,6.9,12.1,20.7,50,10.3,3,*,*,59,763,3.4,16.9,16.9,49.2,13.6
80,CHARTERS,7210,MARION P. THOMAS CS,940.0,MARION P. THOMAS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,72,735,18.1,16.7,30.6,29.2,5.6,3,*,*,72,721,31.9,25,20.8,20.8,1.4
80,CHARTERS,7210,MARION P. THOMAS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,72,735,18.1,16.7,30.6,29.2,5.6,3,*,*,72,721,31.9,25,20.8,20.8,1.4
80,CHARTERS,7290,NEW HORIZONS COMM. CS,957.0,NEW HORIZONS COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,80,738,12.5,30,20,30,7.5,3,*,*,80,730,25,23.8,22.5,25,3.8
80,CHARTERS,7290,NEW HORIZONS COMM. CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,80,738,12.5,30,20,30,7.5,3,*,*,80,730,25,23.8,22.5,25,3.8
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,960.0,NORTH STAR ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,421,766,1,5.5,18.3,58.4,16.9,3,*,*,421,771,4.8,10.2,17.3,48.9,18.8
80,CHARTERS,7320,NORTH STAR ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,421,766,1,5.5,18.3,58.4,16.9,3,*,*,421,771,4.8,10.2,17.3,48.9,18.8
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,965.0,TEAM ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,253,748,4.7,16.6,28.9,40.3,9.5,3,*,*,253,738,13.8,24.1,23.3,35.6,3.2
80,CHARTERS,7325,TEAM ACADEMY CHARTER SCHOOL,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,253,748,4.7,16.6,28.9,40.3,9.5,3,*,*,253,738,13.8,24.1,23.3,35.6,3.2
80,CHARTERS,7500,PACE CS OF HAMILTON,900.0,PACE CHARTER SCHOOL OF HAMILTON,R,TOTAL,ALL STUDENTS,*,*,41,763,0,7.3,29.3,43.9,19.5,3,*,*,41,765,2.4,7.3,19.5,58.5,12.2
80,CHARTERS,7500,PACE CS OF HAMILTON,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,41,763,0,7.3,29.3,43.9,19.5,3,*,*,41,765,2.4,7.3,19.5,58.5,12.2
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,970.0,PATERSON CHARTER SCHOOL FOR SCIENCE/TECHNOLOGY,R,TOTAL,ALL STUDENTS,*,*,79,746,1.3,22.8,36.7,31.6,7.6,3,*,*,79,748,11.4,15.2,25.3,45.6,2.5
80,CHARTERS,7503,PATERSON CS FOR SCI/TECH,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,79,746,1.3,22.8,36.7,31.6,7.6,3,*,*,79,748,11.4,15.2,25.3,45.6,2.5
80,CHARTERS,7540,PRINCETON CS,930.0,PRINCETON CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,46,786,0,8.7,10.9,26.1,54.3,3,*,*,46,775,2.2,4.3,15.2,63,15.2
80,CHARTERS,7540,PRINCETON CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,46,786,0,8.7,10.9,26.1,54.3,3,*,*,46,775,2.2,4.3,15.2,63,15.2
80,CHARTERS,7600,QUEEN CITY ACADEMY CS,960.0,THE QUEEN CITY ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,36,760,0,13.9,27.8,36.1,22.2,3,*,*,36,755,2.8,13.9,30.6,50,2.8
80,CHARTERS,7600,QUEEN CITY ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,36,760,0,13.9,27.8,36.1,22.2,3,*,*,36,755,2.8,13.9,30.6,50,2.8
80,CHARTERS,7720,THE RED BANK CS,915.0,RED BANK CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,20,749,0,10,50,30,10,3,*,*,20,738,20,20,20,40,0
80,CHARTERS,7720,THE RED BANK CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,20,749,0,10,50,30,10,3,*,*,20,738,20,20,20,40,0
80,CHARTERS,7727,RIDGE AND VALLEY CS,900.0,RIDGE AND VALLEY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,11,745,9.1,27.3,9.1,54.5,0,3,*,*,11,752,0,0,54.5,45.5,0
80,CHARTERS,7727,RIDGE AND VALLEY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,11,745,9.1,27.3,9.1,54.5,0,3,*,*,11,752,0,0,54.5,45.5,0
80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,970.0,ROBERT TREAT ACADEMY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,75,783,0,0,12,48,40,3,*,*,75,780,0,2.7,17.3,64,16
80,CHARTERS,7730,ROBERT TREAT ACADEMY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,75,783,0,0,12,48,40,3,*,*,75,780,0,2.7,17.3,64,16
80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,975.0,MARIA VARISCO ROGERS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,56,763,0,3.6,26.8,60.7,8.9,3,*,*,56,754,0,10.7,39.3,46.4,3.6
80,CHARTERS,7735,MARIA L. VARISCO-ROGERS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,56,763,0,3.6,26.8,60.7,8.9,3,*,*,56,754,0,10.7,39.3,46.4,3.6
80,CHARTERS,7830,SOARING HEIGHTS CS,980.0,SOARING HEIGHTS,R,TOTAL,ALL STUDENTS,*,*,24,758,0,16.7,37.5,25,20.8,3,*,*,23,780,0,4.3,21.7,56.5,17.4
80,CHARTERS,7830,SOARING HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,24,758,0,16.7,37.5,25,20.8,3,*,*,23,780,0,4.3,21.7,56.5,17.4
80,CHARTERS,7890,TEANECK COMMUNITY CS,920.0,TEANECK COMMUNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,33,764,0,21.2,12.1,51.5,15.2,3,*,*,34,753,8.8,11.8,17.6,58.8,2.9
80,CHARTERS,7890,TEANECK COMMUNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,33,764,0,21.2,12.1,51.5,15.2,3,*,*,34,753,8.8,11.8,17.6,58.8,2.9
80,CHARTERS,8010,UNION COUNTY TEAMS CS,980.0,UNION COUNTY TEAMS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,21,743,4.8,19,33.3,42.9,0,3,*,*,21,749,14.3,9.5,33.3,33.3,9.5
80,CHARTERS,8010,UNION COUNTY TEAMS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,21,743,4.8,19,33.3,42.9,0,3,*,*,21,749,14.3,9.5,33.3,33.3,9.5
80,CHARTERS,8050,UNITY CS,990.0,UNITY CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,23,760,8.7,13,8.7,52.2,17.4,3,*,*,23,759,13,0,13,69.6,4.3
80,CHARTERS,8050,UNITY CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,23,760,8.7,13,8.7,52.2,17.4,3,*,*,23,759,13,0,13,69.6,4.3
80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,980.0,UNIVERSITY HEIGHTS CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,72,730,16.7,29.2,22.2,27.8,4.2,3,*,*,72,732,16.7,26.4,26.4,27.8,2.8
80,CHARTERS,8065,UNIVERSITY HEIGHTS CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,72,730,16.7,29.2,22.2,27.8,4.2,3,*,*,72,732,16.7,26.4,26.4,27.8,2.8
80,CHARTERS,8140,VILLAGE CS,990.0,THE VILLAGE CHARTER SCHOOL,R,TOTAL,ALL STUDENTS,*,*,38,749,7.9,26.3,15.8,36.8,13.2,3,*,*,38,755,10.5,10.5,15.8,47.4,15.8
80,CHARTERS,8140,VILLAGE CS,,DISTRICT WIDE,R,TOTAL,ALL STUDENTS,*,*,38,749,7.9,26.3,15.8,36.8,13.2,3,*,*,38,755,10.5,10.5,15.8,47.4,15.8
01,ATLANTIC,0010,ABSECON CITY,60.0,H ASHTON MARSH,CD,TOTAL,ALL STUDENTS,*,*,82,740,7.3,23.2,29.3,40.2,0,4,*,*,82,743,4.9,20.7,26.8,46.3,1.2
01,ATLANTIC,0010,ABSECON CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,82,740,7.3,23.2,29.3,40.2,0,4,*,*,82,743,4.9,20.7,26.8,46.3,1.2
01,ATLANTIC,0110,ATLANTIC CITY,30.0,SOVEREIGN AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,72,735,13.9,15.3,37.5,30.6,2.8,4,*,*,70,743,10,21.4,21.4,40,7.1
01,ATLANTIC,0110,ATLANTIC CITY,50.0,CHELSEA HEIGHTS SCHOOL,A,TOTAL,ALL STUDENTS,*,*,43,743,2.3,23.3,37.2,34.9,2.3,4,*,*,42,750,7.1,7.1,42.9,33.3,9.5
01,ATLANTIC,0110,ATLANTIC CITY,60.0,TEXAS AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,58,722,20.7,37.9,25.9,15.5,0,4,*,*,56,727,19.6,28.6,26.8,21.4,3.6
01,ATLANTIC,0110,ATLANTIC CITY,70.0,NEW YORK AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,54,724,14.8,37,33.3,14.8,0,4,*,*,54,734,11.1,27.8,35.2,25.9,0
01,ATLANTIC,0110,ATLANTIC CITY,80.0,UPTOWN SCHOOL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,71,719,22.5,35.2,33.8,7,1.4,4,*,*,71,721,26.8,31,26.8,14.1,1.4
01,ATLANTIC,0110,ATLANTIC CITY,100.0,PENNSYLVANIA AVE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,50,719,24,46,14,14,2,4,*,*,50,724,24,18,34,22,2
01,ATLANTIC,0110,ATLANTIC CITY,120.0,RICHMOND AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,65,737,12.3,21.5,30.8,33.8,1.5,4,*,*,64,751,3.1,18.8,17.2,56.3,4.7
01,ATLANTIC,0110,ATLANTIC CITY,140.0,DR MARTIN LUTHER KING JR SCHOOL COMPLEX,A,TOTAL,ALL STUDENTS,*,*,64,715,25,40.6,25,9.4,0,4,*,*,64,717,23.4,40.6,23.4,10.9,1.6
01,ATLANTIC,0110,ATLANTIC CITY,300.0,BRIGHTON AVENUE SCHOOL,A,TOTAL,ALL STUDENTS,*,*,66,725,15.2,33.3,33.3,18.2,0,4,*,*,66,736,12.1,27.3,22.7,33.3,4.5
01,ATLANTIC,0110,ATLANTIC CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,543,726,17.1,31.9,30.4,19.5,1.1,4,*,*,537,733,15.5,25.3,26.8,28.7,3.7
01,ATLANTIC,0570,BRIGANTINE CITY,10.0,BRIGANTINE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,72,11,61,737,6.6,26.2,42.6,24.6,0,4,72,11,61,741,6.6,23,27.9,37.7,4.9
01,ATLANTIC,0570,BRIGANTINE CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,72,11,61,737,6.6,26.2,42.6,24.6,0,4,72,11,61,741,6.6,23,27.9,37.7,4.9
01,ATLANTIC,0590,BUENA REGIONAL,300.0,DR. J.P. CLEARY ELEMENTARY,A,TOTAL,ALL STUDENTS,154,48,106,722,20.8,34.9,30.2,14.2,0,4,154,45,109,726,24.8,19.3,27.5,27.5,.9
01,ATLANTIC,0590,BUENA REGIONAL,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,154,48,106,722,20.8,34.9,30.2,14.2,0,4,154,45,109,726,24.8,19.3,27.5,27.5,.9
01,ATLANTIC,1300,EGG HARBOR CITY,30.0,EGG HARBOR CITY COMMUNITY SCH,A,TOTAL,ALL STUDENTS,*,*,52,715,25,30.8,32.7,11.5,0,4,*,*,51,719,23.5,35.3,25.5,15.7,0
01,ATLANTIC,1300,EGG HARBOR CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,52,715,25,30.8,32.7,11.5,0,4,*,*,51,719,23.5,35.3,25.5,15.7,0
01,ATLANTIC,1310,EGG HARBOR TWP,45.0,DR. JOYANNE D. MILLER ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,552,42,510,740,8.8,20,35.5,33.7,2,4,552,40,512,746,10.2,13.5,25.6,43,7.8
01,ATLANTIC,1310,EGG HARBOR TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,552,42,510,740,8.8,20,35.5,33.7,2,4,552,40,512,746,10.2,13.5,25.6,43,7.8
01,ATLANTIC,1410,ESTELL MANOR CITY,50.0,ESTELL MANOR ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,19,746,10.5,15.8,21.1,47.4,5.3,4,*,*,19,758,0,15.8,21.1,47.4,15.8
01,ATLANTIC,1410,ESTELL MANOR CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,19,746,10.5,15.8,21.1,47.4,5.3,4,*,*,19,758,0,15.8,21.1,47.4,15.8
01,ATLANTIC,1540,FOLSOM BORO,50.0,FOLSOM ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,40,728,15,30,32.5,22.5,0,4,*,*,40,735,7.5,32.5,32.5,25,2.5
01,ATLANTIC,1540,FOLSOM BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,40,728,15,30,32.5,22.5,0,4,*,*,40,735,7.5,32.5,32.5,25,2.5
01,ATLANTIC,1690,GALLOWAY TWP,15.0,ARTHUR RANN ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,90,748,5.6,15.6,25.6,51.1,2.2,4,*,*,89,762,1.1,10.1,23.6,42.7,22.5
01,ATLANTIC,1690,GALLOWAY TWP,45.0,REEDS ROAD ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,75,746,6.7,14.7,33.3,44,1.3,4,*,*,74,747,4.1,16.2,35.1,37.8,6.8
01,ATLANTIC,1690,GALLOWAY TWP,46.0,ROLAND ROGERS ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,58,749,5.2,6.9,34.5,50,3.4,4,*,*,58,746,3.4,22.4,27.6,43.1,3.4
01,ATLANTIC,1690,GALLOWAY TWP,48.0,SMITHVILLE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,85,742,7.1,23.5,30.6,37.6,1.2,4,*,*,85,747,8.2,16.5,24.7,44.7,5.9
01,ATLANTIC,1690,GALLOWAY TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,320,12,308,746,6.2,15.9,30.5,45.5,1.9,4,318,12,306,751,4.2,15.7,27.5,42.2,10.5
01,ATLANTIC,1940,HAMILTON TWP,55.0,GEORGE L. HESS EDUCATIONAL COMPLEX,CD,TOTAL,ALL STUDENTS,*,*,287,747,4.9,20.2,27.9,42.5,4.5,4,*,*,287,747,9.1,15.3,24.7,43.9,7
01,ATLANTIC,1940,HAMILTON TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,287,747,4.9,20.2,27.9,42.5,4.5,4,*,*,287,747,9.1,15.3,24.7,43.9,7
01,ATLANTIC,1960,HAMMONTON TOWN,55.0,WARREN E. SOOY JR. ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,203,737,8.4,28.6,29.1,33,1,4,*,*,202,742,9.4,21.8,24.8,38.6,5.4
01,ATLANTIC,1960,HAMMONTON TOWN,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,203,737,8.4,28.6,29.1,33,1,4,*,*,202,742,9.4,21.8,24.8,38.6,5.4
01,ATLANTIC,2680,LINWOOD CITY,50.0,SEAVIEW ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,91,761,2.2,7.7,22,61.5,6.6,4,*,*,91,770,2.2,4.4,13.2,54.9,25.3
01,ATLANTIC,2680,LINWOOD CITY,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,91,761,2.2,7.7,22,61.5,6.6,4,*,*,91,770,2.2,4.4,13.2,54.9,25.3
01,ATLANTIC,3020,MARGATE CITY,25.0,WILLIAM H. ROSS III SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,40,761,0,5,25,60,10,4,*,*,40,765,0,2.5,22.5,62.5,12.5
01,ATLANTIC,3020,MARGATE CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,40,761,0,5,25,60,10,4,*,*,40,765,0,2.5,22.5,62.5,12.5
01,ATLANTIC,3480,MULLICA TWP,20.0,MULLICA TOWNSHIP PRIMARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,71,745,0,23.9,31,45.1,0,4,*,*,71,738,9.9,21.1,32.4,33.8,2.8
01,ATLANTIC,3480,MULLICA TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,71,745,0,23.9,31,45.1,0,4,*,*,71,738,9.9,21.1,32.4,33.8,2.8
01,ATLANTIC,3720,NORTHFIELD CITY,57.0,NORTHFIELD COMMUNITY ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,91,753,4.4,14.3,25.3,49.5,6.6,4,*,*,91,753,2.2,14.3,30.8,35.2,17.6
01,ATLANTIC,3720,NORTHFIELD CITY,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,91,753,4.4,14.3,25.3,49.5,6.6,4,*,*,91,753,2.2,14.3,30.8,35.2,17.6
01,ATLANTIC,4180,PLEASANTVILLE CITY,60.0,WASHINGTON AVENUE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,49,734,14.3,24.5,32.7,26.5,2,4,*,*,48,730,16.7,33.3,20.8,29.2,0
01,ATLANTIC,4180,PLEASANTVILLE CITY,80.0,LEEDS AVENUE ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,64,729,14.1,34.4,29.7,20.3,1.6,4,*,*,64,745,7.8,14.1,35.9,34.4,7.8
01,ATLANTIC,4180,PLEASANTVILLE CITY,85.0,NORTH MAIN ST ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,44,717,25,45.5,13.6,13.6,2.3,4,*,*,43,729,16.3,27.9,30.2,23.3,2.3
01,ATLANTIC,4180,PLEASANTVILLE CITY,95.0,SOUTH MAIN STREET ELEMENTARY SCHOOL,A,TOTAL,ALL STUDENTS,*,*,101,735,12.9,26.7,26.7,31.7,2,4,*,*,98,741,12.2,11.2,36.7,33.7,6.1
01,ATLANTIC,4180,PLEASANTVILLE CITY,,DISTRICT WIDE,A,TOTAL,ALL STUDENTS,*,*,259,730,15.4,31.7,26.3,24.7,1.9,4,*,*,254,737,13,18.9,32.3,31.1,4.7
01,ATLANTIC,4240,PORT REPUBLIC CITY,50.0,PORT REPUBLIC ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,15,756,0,0,46.7,46.7,6.7,4,*,*,15,760,0,6.7,26.7,60,6.7
01,ATLANTIC,4240,PORT REPUBLIC CITY,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,15,756,0,0,46.7,46.7,6.7,4,*,*,15,760,0,6.7,26.7,60,6.7
01,ATLANTIC,4800,SOMERS POINT CITY,50.0,DAWES AVENUE ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,39,728,17.9,30.8,23.1,28.2,0,4,*,*,39,732,23.1,10.3,33.3,28.2,5.1
01,ATLANTIC,4800,SOMERS POINT CITY,55.0,JORDAN ROAD ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,46,731,15.2,26.1,32.6,23.9,2.2,4,*,*,46,736,13,28.3,23.9,30.4,4.3
01,ATLANTIC,4800,SOMERS POINT CITY,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,99,14,85,730,16.5,28.2,28.2,25.9,1.2,4,99,14,85,734,17.6,20,28.2,29.4,4.7
01,ATLANTIC,5350,VENTNOR CITY,45.0,VENTNOR ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,70,747,2.9,20,27.1,45.7,4.3,4,*,*,70,748,8.6,8.6,32.9,45.7,4.3
01,ATLANTIC,5350,VENTNOR CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,70,747,2.9,20,27.1,45.7,4.3,4,*,*,70,748,8.6,8.6,32.9,45.7,4.3
01,ATLANTIC,5760,WEYMOUTH TWP,20.0,WEYMOUTH TOWNSHIP ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,20,731,10,30,35,25,0,4,*,*,20,741,15,20,15,50,0
01,ATLANTIC,5760,WEYMOUTH TWP,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,20,731,10,30,35,25,0,4,*,*,20,741,15,20,15,50,0
03,BERGEN,0040,ALLENDALE BORO,10.0,BROOKSIDE,I,TOTAL,ALL STUDENTS,*,*,99,776,0,3,14.1,59.6,23.2,4,*,*,98,781,2,4.1,11.2,43.9,38.8
03,BERGEN,0040,ALLENDALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,99,776,0,3,14.1,59.6,23.2,4,*,*,98,781,2,4.1,11.2,43.9,38.8
03,BERGEN,0080,ALPINE BORO,10.0,ALPINE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,16,769,0,6.3,18.8,50,25,4,*,*,16,790,0,0,6.3,43.8,50
03,BERGEN,0080,ALPINE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,16,769,0,6.3,18.8,50,25,4,*,*,16,790,0,0,6.3,43.8,50
03,BERGEN,0300,BERGENFIELD BORO,40.0,FRANKLIN ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,66,752,4.5,9.1,28.8,48.5,9.1,4,*,*,65,765,4.6,4.6,18.5,49.2,23.1
03,BERGEN,0300,BERGENFIELD BORO,50.0,HOOVER ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,39,750,5.1,20.5,20.5,51.3,2.6,4,*,*,36,766,5.6,5.6,16.7,41.7,30.6
03,BERGEN,0300,BERGENFIELD BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,43,756,0,9.3,30.2,55.8,4.7,4,*,*,42,761,0,7.1,21.4,64.3,7.1
03,BERGEN,0300,BERGENFIELD BORO,70.0,LINCOLN ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,50,750,12,6,16,66,0,4,*,*,50,751,12,2,30,48,8
03,BERGEN,0300,BERGENFIELD BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,65,749,3.1,12.3,29.2,50.8,4.6,4,*,*,64,754,3.1,7.8,32.8,45.3,10.9
03,BERGEN,0300,BERGENFIELD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,263,751,4.9,11,25.5,54,4.6,4,*,*,257,759,5.1,5.4,24.5,49.4,15.6
