,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME,SCHOOL CODE,SCHOOL NAME,DFG,SUBGROUP,SUBGROUP_TYPE,REGISTERED TO TEST,NOT TESTED ** (See Below),VALID SCORES,MEAN SCALE SCORE,L1 PERCENT,L2 PERCENT,L3 PERCENT,L4 PERCENT,L5 PERCENT,GRADE
2019,03,BERGEN,2180,HILLSDALE BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,107,767,0,12.1,15.9,62.6,9.3,3
2032,03,BERGEN,2200,HO HO KUS BORO,50.0,HO-HO-KUS PUBLIC SCHOOL,J,TOTAL,ALL STUDENTS,*,*,69,780,2.9,2.9,10.1,66.7,17.4,3
2042,03,BERGEN,2200,HO HO KUS BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,69,780,2.9,2.9,10.1,66.7,17.4,3
2052,03,BERGEN,2620,LEONIA BORO,60.0,ANNA C. SCOTT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,104,758,4.8,8.7,28.8,48.1,9.6,3
2067,03,BERGEN,2620,LEONIA BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,104,758,4.8,8.7,28.8,48.1,9.6,3
2082,03,BERGEN,2710,LITTLE FERRY BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,104,742,10.6,20.2,26.9,40.4,1.9,3
2096,03,BERGEN,2710,LITTLE FERRY BORO,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,104,742,10.6,20.2,26.9,40.4,1.9,3
2110,03,BERGEN,2740,LODI BOROUGH,60.0,COLUMBUS SCHOOL,B,TOTAL,ALL STUDENTS,*,*,42,752,4.8,16.7,19,57.1,2.4,3
2123,03,BERGEN,2740,LODI BOROUGH,65.0,HILLTOP SCHOOL,B,TOTAL,ALL STUDENTS,*,*,56,754,12.5,8.9,19.6,51.8,7.1,3
2137,03,BERGEN,2740,LODI BOROUGH,80.0,ROOSEVELT SCHOOL,B,TOTAL,ALL STUDENTS,*,*,24,735,20.8,16.7,16.7,45.8,0,3
2152,03,BERGEN,2740,LODI BOROUGH,90.0,WASHINGTON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,63,768,4.8,7.9,9.5,66.7,11.1,3
2166,03,BERGEN,2740,LODI BOROUGH,100.0,WILSON SCHOOL,B,TOTAL,ALL STUDENTS,*,*,74,748,6.8,17.6,31.1,36.5,8.1,3
2182,03,BERGEN,2740,LODI BOROUGH,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,259,754,8.5,13.1,20.1,51.4,6.9,3
2198,03,BERGEN,2860,LYNDHURST TWP,300.0,MEMORIAL CAMPUS,DE,TOTAL,ALL STUDENTS,*,*,155,747,5.8,20.6,28.4,41.9,3.2,3
2213,03,BERGEN,2860,LYNDHURST TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,156,746,6.4,20.5,28.2,41.7,3.2,3
2228,03,BERGEN,2900,MAHWAH TWP,60.0,BETSY ROSS ELEMENTARY,I,TOTAL,ALL STUDENTS,*,*,65,791,1.5,0,3.1,64.6,30.8,3
2241,03,BERGEN,2900,MAHWAH TWP,65.0,LENAPE MEADOWS,I,TOTAL,ALL STUDENTS,*,*,103,759,1.9,10.7,22.3,61.2,3.9,3
2257,03,BERGEN,2900,MAHWAH TWP,80.0,GEORGE WASHINGTON SCHOOL,I,TOTAL,ALL STUDENTS,*,*,39,797,2.6,2.6,5.1,51.3,38.5,3
2269,03,BERGEN,2900,MAHWAH TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,207,776,1.9,5.8,13,60.4,18.8,3
2285,03,BERGEN,3060,MAYWOOD BORO,70.0,MEMORIAL,FG,TOTAL,ALL STUDENTS,*,*,112,760,.9,13.4,26.8,50.9,8,3
2299,03,BERGEN,3060,MAYWOOD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,112,760,.9,13.4,26.8,50.9,8,3
2313,03,BERGEN,3170,MIDLAND PARK BORO,70.0,HIGHLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,759,3.7,13,29.6,46.3,7.4,3
2325,03,BERGEN,3170,MIDLAND PARK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,54,759,3.7,13,29.6,46.3,7.4,3
2337,03,BERGEN,3330,MONTVALE BORO,30.0,MEMORIAL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,95,767,2.1,3.2,13.7,69.5,11.6,3
2352,03,BERGEN,3330,MONTVALE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,95,767,2.1,3.2,13.7,69.5,11.6,3
2367,03,BERGEN,3350,MOONACHIE BORO,60.0,ROBERT L. CRAIG SCHOOL,B,TOTAL,ALL STUDENTS,*,*,34,745,14.7,17.6,20.6,47.1,0,3
2381,03,BERGEN,3350,MOONACHIE BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,34,745,14.7,17.6,20.6,47.1,0,3
2395,03,BERGEN,3550,NEW MILFORD BORO,60.0,BERKLEY STREET ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,73,762,2.7,11,20.5,54.8,11,3
2410,03,BERGEN,3550,NEW MILFORD BORO,70.0,BERTRAND F GIBBS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,65,759,6.2,18.5,20,40,15.4,3
2425,03,BERGEN,3550,NEW MILFORD BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,138,760,4.3,14.5,20.3,47.8,13,3
2440,03,BERGEN,3600,NORTH ARLINGTON BORO,60.0,JEFFERSON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,48,755,8.3,8.3,22.9,52.1,8.3,3
2454,03,BERGEN,3600,NORTH ARLINGTON BORO,70.0,ROOSEVELT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,40,763,2.5,10,20,60,7.5,3
2468,03,BERGEN,3600,NORTH ARLINGTON BORO,80.0,WASHINGTON ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,759,4.3,12.8,23.4,53.2,6.4,3
2480,03,BERGEN,3600,NORTH ARLINGTON BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,147,12,135,759,5.2,10.4,22.2,54.8,7.4,3
2495,03,BERGEN,3730,NORTHVALE BORO,50.0,NORTHVALE PUBLIC SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,48,779,2.1,6.3,14.6,52.1,25,3
2507,03,BERGEN,3730,NORTHVALE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,48,779,2.1,6.3,14.6,52.1,25,3
2519,03,BERGEN,3740,NORWOOD BORO,20.0,NORWOOD PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,59,769,3.4,5.1,23.7,52.5,15.3,3
2532,03,BERGEN,3740,NORWOOD BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,59,769,3.4,5.1,23.7,52.5,15.3,3
2545,03,BERGEN,3760,OAKLAND BORO,40.0,DOGWOOD HILL ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,34,759,0,14.7,23.5,58.8,2.9,3
2557,03,BERGEN,3760,OAKLAND BORO,50.0,HEIGHTS ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,45,774,2.2,6.7,15.6,57.8,17.8,3
2570,03,BERGEN,3760,OAKLAND BORO,60.0,MANITO ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,37,770,5.4,5.4,13.5,67.6,8.1,3
2584,03,BERGEN,3760,OAKLAND BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,133,17,116,768,2.6,8.6,17.2,61.2,10.3,3
2599,03,BERGEN,3850,OLD TAPPAN BORO,60.0,T. BALDWIN DEMAREST ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,69,769,1.4,5.8,21.7,55.1,15.9,3
2611,03,BERGEN,3850,OLD TAPPAN BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,69,769,1.4,5.8,21.7,55.1,15.9,3
2623,03,BERGEN,3870,ORADELL BORO,50.0,ORADELL PUBLIC SCHOOL,I,TOTAL,ALL STUDENTS,*,*,115,766,5.2,8.7,15.7,59.1,11.3,3
2636,03,BERGEN,3870,ORADELL BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,115,766,5.2,8.7,15.7,59.1,11.3,3
2649,03,BERGEN,3910,PALISADES PARK,70.0,LINDBERGH ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,124,750,17.7,15.3,14.5,44.4,8.1,3
2664,03,BERGEN,3910,PALISADES PARK,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,124,750,17.7,15.3,14.5,44.4,8.1,3
2679,03,BERGEN,3930,PARAMUS BORO,80.0,MEMORIAL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,54,774,1.9,3.7,11.1,66.7,16.7,3
2692,03,BERGEN,3930,PARAMUS BORO,90.0,MIDLAND ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,52,748,3.8,17.3,28.8,48.1,1.9,3
2706,03,BERGEN,3930,PARAMUS BORO,100.0,PARKWAY ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,46,747,4.3,21.7,23.9,50,0,3
2720,03,BERGEN,3930,PARAMUS BORO,110.0,RIDGE RANCH ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,62,765,1.6,11.3,21,53.2,12.9,3
2734,03,BERGEN,3930,PARAMUS BORO,130.0,STONY LANE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,41,771,2.4,4.9,26.8,53.7,12.2,3
2747,03,BERGEN,3930,PARAMUS BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,255,761,2.7,11.8,22,54.5,9,3
2762,03,BERGEN,3940,PARK RIDGE BORO,60.0,EAST BROOK ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,30,772,0,6.7,26.7,50,16.7,3
2774,03,BERGEN,3940,PARK RIDGE BORO,70.0,WEST RIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,40,778,0,5,12.5,70,12.5,3
2788,03,BERGEN,3940,PARK RIDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,89,19,70,775,0,5.7,18.6,61.4,14.3,3
2802,03,BERGEN,4310,RAMSEY BORO,70.0,MARY A. HUBBARD ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,107,763,6.5,5.6,19.6,59.8,8.4,3
2816,03,BERGEN,4310,RAMSEY BORO,80.0,WESLEY D TISDALE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,97,761,5.2,12.4,18.6,56.7,7.2,3
2831,03,BERGEN,4310,RAMSEY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,204,762,5.9,8.8,19.1,58.3,7.8,3
2846,03,BERGEN,4370,RIDGEFIELD BORO,100.0,SLOCUM SKEWES SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,114,752,5.3,14.9,21.1,55.3,3.5,3
2860,03,BERGEN,4370,RIDGEFIELD BORO,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,114,752,5.3,14.9,21.1,55.3,3.5,3
2874,03,BERGEN,4380,RIDGEFIELD PARK TWP,60.0,GRANT ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,36,743,5.6,16.7,41.7,36.1,0,3
2888,03,BERGEN,4380,RIDGEFIELD PARK TWP,70.0,LINCOLN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,55,738,9.1,23.6,30.9,36.4,0,3
2902,03,BERGEN,4380,RIDGEFIELD PARK TWP,80.0,ROOSEVELT  ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,75,732,20,20,28,32,0,3
2916,03,BERGEN,4380,RIDGEFIELD PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,166,736,13.3,20.5,31.9,34.3,0,3
2930,03,BERGEN,4390,RIDGEWOOD VILLAGE,85.0,HAWES ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,66,793,3,1.5,6.1,54.5,34.8,3
2943,03,BERGEN,4390,RIDGEWOOD VILLAGE,90.0,RIDGE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,81,781,1.2,2.5,22.2,48.1,25.9,3
2956,03,BERGEN,4390,RIDGEWOOD VILLAGE,100.0,SOMERVILLE ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,63,767,1.6,11.1,19,54,14.3,3
2968,03,BERGEN,4390,RIDGEWOOD VILLAGE,110.0,TRAVELL ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,49,784,2,0,12.2,63.3,22.4,3
2983,03,BERGEN,4390,RIDGEWOOD VILLAGE,120.0,ORCHARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,60,775,8.3,5,6.7,65,15,3
2998,03,BERGEN,4390,RIDGEWOOD VILLAGE,130.0,WILLARD ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,84,770,1.2,9.5,11.9,65.5,11.9,3
3013,03,BERGEN,4390,RIDGEWOOD VILLAGE,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,432,29,403,778,2.7,5.2,13.4,58.1,20.6,3
3028,03,BERGEN,4410,RIVER EDGE BORO,30.0,CHERRY HILL SCHOOL,I,TOTAL,ALL STUDENTS,*,*,93,772,7.5,6.5,9.7,54.8,21.5,3
3042,03,BERGEN,4410,RIVER EDGE BORO,50.0,ROOSEVELT SCHOOL,I,TOTAL,ALL STUDENTS,*,*,69,772,0,2.9,24.6,59.4,13,3
3056,03,BERGEN,4410,RIVER EDGE BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,162,772,4.3,4.9,16,56.8,17.9,3
3071,03,BERGEN,4430,RIVER VALE TWP,60.0,ROBERGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,78,768,7.7,6.4,16.7,53.8,15.4,3
3081,03,BERGEN,4430,RIVER VALE TWP,70.0,WOODSIDE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,770,1.6,3.3,14.8,70.5,9.8,3
3091,03,BERGEN,4430,RIVER VALE TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,139,769,5,5,15.8,61.2,12.9,3
3102,03,BERGEN,4470,ROCHELLE PARK TWP,50.0,MIDLAND SCHOOL #1,FG,TOTAL,ALL STUDENTS,*,*,54,747,16.7,5.6,20.4,53.7,3.7,3
3115,03,BERGEN,4470,ROCHELLE PARK TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,54,747,16.7,5.6,20.4,53.7,3.7,3
3128,03,BERGEN,4600,RUTHERFORD BORO,70.0,LINCOLN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,106,762,1.9,7.5,24.5,58.5,7.5,3
3142,03,BERGEN,4600,RUTHERFORD BORO,110.0,WASHINGTON SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,89,758,1.1,16.9,24.7,52.8,4.5,3
3156,03,BERGEN,4600,RUTHERFORD BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,195,760,1.5,11.8,24.6,55.9,6.2,3
3170,03,BERGEN,4610,SADDLE BROOK TWP,80.0,FRANKLIN SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,43,751,0,23.3,25.6,48.8,2.3,3
3183,03,BERGEN,4610,SADDLE BROOK TWP,85.0,HELEN I. SMITH SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,47,745,2.1,25.5,36.2,34,2.1,3
3197,03,BERGEN,4610,SADDLE BROOK TWP,90.0,SALOME H. LONG MEMORIAL SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,44,772,2.3,6.8,15.9,59.1,15.9,3
3209,03,BERGEN,4610,SADDLE BROOK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,134,756,1.5,18.7,26.1,47,6.7,3
3223,03,BERGEN,4620,SADDLE RIVER BORO,50.0,WANDELL SCHOOL,J,TOTAL,ALL STUDENTS,*,*,17,798,0,5.9,5.9,47.1,41.2,3
3234,03,BERGEN,4620,SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,17,798,0,5.9,5.9,47.1,41.2,3
3245,03,BERGEN,4870,SOUTH HACKENSACK TWP,50.0,MEMORIAL SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,24,746,16.7,8.3,25,45.8,4.2,3
3258,03,BERGEN,4870,SOUTH HACKENSACK TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,24,746,16.7,8.3,25,45.8,4.2,3
3271,03,BERGEN,5150,TEANECK TWP,110.0,NATHANIEL HAWTHORNE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,76,755,6.6,14.5,23.7,43.4,11.8,3
3286,03,BERGEN,5150,TEANECK TWP,130.0,JAMES RUSSELL LOWELL ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,63,752,3.2,12.7,33.3,47.6,3.2,3
3299,03,BERGEN,5150,TEANECK TWP,150.0,JOHN GREENLEAF WHITTIER ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,87,744,13.8,17.2,26.4,36.8,5.7,3
3315,03,BERGEN,5150,TEANECK TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,226,750,8.4,15,27.4,42,7.1,3
3331,03,BERGEN,5160,TENAFLY BORO,70.0,J SPENCER SMITH SCHOOL,I,TOTAL,ALL STUDENTS,*,*,54,773,1.9,5.6,18.5,59.3,14.8,3
3345,03,BERGEN,5160,TENAFLY BORO,80.0,MALCOLM S MACKAY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,70,781,1.4,4.3,15.7,52.9,25.7,3
3358,03,BERGEN,5160,TENAFLY BORO,90.0,RALPH S MAUGHAM SCHOOL,I,TOTAL,ALL STUDENTS,*,*,65,777,4.6,4.6,10.8,58.5,21.5,3
3372,03,BERGEN,5160,TENAFLY BORO,100.0,WALTER STILLMAN SCHOOL,I,TOTAL,ALL STUDENTS,*,*,61,770,1.6,3.3,19.7,62.3,13.1,3
3387,03,BERGEN,5160,TENAFLY BORO,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,250,776,2.4,4.4,16,58,19.2,3
3402,03,BERGEN,5330,UPPER SADDLE RIVER BORO,60.0,EDITH A. BOGERT ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,120,780,0,1.7,15.8,64.2,18.3,3
3413,03,BERGEN,5330,UPPER SADDLE RIVER BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,120,780,0,1.7,15.8,64.2,18.3,3
3424,03,BERGEN,5410,WALDWICK BORO,40.0,CRESCENT ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,56,762,8.9,10.7,8.9,66.1,5.4,3
3436,03,BERGEN,5410,WALDWICK BORO,50.0,JULIA A TRAPHAGEN SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,777,4.5,6,13.4,53.7,22.4,3
3447,03,BERGEN,5410,WALDWICK BORO,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,123,770,6.5,8.1,11.4,59.3,14.6,3
3460,03,BERGEN,5430,WALLINGTON BORO,55.0,FRANK W. GAVLAK ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,50,753,6,12,24,52,6,3
3470,03,BERGEN,5430,WALLINGTON BORO,60.0,JEFFERSON (ANNEX) ELEMENTARY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,47,749,12.8,10.6,31.9,40.4,4.3,3
3485,03,BERGEN,5430,WALLINGTON BORO,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,97,751,9.3,11.3,27.8,46.4,5.2,3
3500,03,BERGEN,5755,WESTWOOD REGIONAL,60.0,BERKELEY ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,51,791,2,5.9,7.8,47.1,37.3,3
3516,03,BERGEN,5755,WESTWOOD REGIONAL,65.0,JESSIE F. GEORGE ELEMENTARY,GH,TOTAL,ALL STUDENTS,*,*,36,762,2.8,11.1,27.8,55.6,2.8,3
3528,03,BERGEN,5755,WESTWOOD REGIONAL,70.0,BROOKSIDE ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,67,756,7.5,14.9,17.9,50.7,9,3
3542,03,BERGEN,5755,WESTWOOD REGIONAL,80.0,WASHINGTON ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,42,751,2.4,11.9,38.1,47.6,0,3
3553,03,BERGEN,5755,WESTWOOD REGIONAL,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,196,765,4.1,11.2,21.4,50,13.3,3
3569,03,BERGEN,5830,WOOD-RIDGE BORO,60.0,CATHERINE E. DOYLE ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,83,753,2.4,14.5,26.5,54.2,2.4,3
3581,03,BERGEN,5830,WOOD-RIDGE BORO,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,83,753,2.4,14.5,26.5,54.2,2.4,3
3593,03,BERGEN,5880,WOODCLIFF LAKE BORO,30.0,DORCHESTER ELEMENTARY SCHOOL,J,TOTAL,ALL STUDENTS,*,*,84,770,1.2,9.5,13.1,64.3,11.9,3
3606,03,BERGEN,5880,WOODCLIFF LAKE BORO,,DISTRICT WIDE,J,TOTAL,ALL STUDENTS,*,*,84,770,1.2,9.5,13.1,64.3,11.9,3
3619,03,BERGEN,5920,WYCKOFF TWP,10.0,ABRAHAM LINCOLN ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,53,755,7.5,9.4,26.4,52.8,3.8,3
3634,03,BERGEN,5920,WYCKOFF TWP,20.0,CALVIN COOLIDGE ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,51,789,0,0,11.8,58.8,29.4,3
3646,03,BERGEN,5920,WYCKOFF TWP,30.0,GEORGE WASHINGTON ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,63,767,1.6,6.3,22.2,61.9,7.9,3
3658,03,BERGEN,5920,WYCKOFF TWP,50.0,SICOMAC ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,47,764,6.4,14.9,12.8,48.9,17,3
3668,03,BERGEN,5920,WYCKOFF TWP,,DISTRICT WIDE,I,TOTAL,ALL STUDENTS,*,*,214,769,3.7,7.5,18.7,56.1,14,3
3683,05,BURLINGTON,0200,BASS RIVER TWP,50.0,BASS RIVER TOWNSHIP ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,15,731,26.7,20,20,26.7,6.7,3
3691,05,BURLINGTON,0200,BASS RIVER TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,15,731,26.7,20,20,26.7,6.7,3
3699,05,BURLINGTON,0380,BEVERLY CITY,25.0,BEVERLY CITY SCHOOL,B,TOTAL,ALL STUDENTS,*,*,36,718,30.6,25,22.2,22.2,0,3
3712,05,BURLINGTON,0380,BEVERLY CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,36,718,30.6,25,22.2,22.2,0,3
3725,05,BURLINGTON,0475,BORDENTOWN REGIONAL,60.0,CLARA BARTON ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,55,739,14.5,21.8,21.8,38.2,3.6,3
3737,05,BURLINGTON,0475,BORDENTOWN REGIONAL,100.0,PETER MUSCHAL ELEMENTARY,FG,TOTAL,ALL STUDENTS,*,*,107,764,2.8,7.5,20.6,61.7,7.5,3
3748,05,BURLINGTON,0475,BORDENTOWN REGIONAL,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,162,756,6.8,12.3,21,53.7,6.2,3
3760,05,BURLINGTON,0600,BURLINGTON CITY,85.0,WILBUR WATTS INTERMEDIATE SCHOOL,B,TOTAL,ALL STUDENTS,*,*,120,737,19.2,20.8,24.2,31.7,4.2,3
3774,05,BURLINGTON,0600,BURLINGTON CITY,,DISTRICT WIDE,B,TOTAL,ALL STUDENTS,*,*,120,737,19.2,20.8,24.2,31.7,4.2,3
3788,05,BURLINGTON,0620,BURLINGTON TWP,37.0,FOUNTAIN WOODS ELEMENTARY SCHOOL,FG,TOTAL,ALL STUDENTS,306,11,295,740,13.2,19,27.1,38.3,2.4,3
3804,05,BURLINGTON,0620,BURLINGTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,306,11,295,740,13.2,19,27.1,38.3,2.4,3
3820,05,BURLINGTON,0830,CHESTERFIELD TWP,25.0,CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL,GH,TOTAL,ALL STUDENTS,*,*,110,755,9.1,15.5,18.2,45.5,11.8,3
3833,05,BURLINGTON,0830,CHESTERFIELD TWP,,DISTRICT WIDE,GH,TOTAL,ALL STUDENTS,*,*,110,755,9.1,15.5,18.2,45.5,11.8,3
3846,05,BURLINGTON,0840,CINNAMINSON TWP,60.0,ELEANOR RUSH INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,174,756,5.7,10.3,23.6,55.7,4.6,3
3861,05,BURLINGTON,0840,CINNAMINSON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,174,756,5.7,10.3,23.6,55.7,4.6,3
3876,05,BURLINGTON,1030,DELANCO TWP,30.0,M. JOAN PEARSON ELEMENTARY SCHOOL,CD,TOTAL,ALL STUDENTS,*,*,37,756,5.4,16.2,27,45.9,5.4,3
3890,05,BURLINGTON,1030,DELANCO TWP,,DISTRICT WIDE,CD,TOTAL,ALL STUDENTS,*,*,37,756,5.4,16.2,27,45.9,5.4,3
3904,05,BURLINGTON,1060,DELRAN TWP,15.0,DELRAN INTERMEDIATE SCHOOL,FG,TOTAL,ALL STUDENTS,200,28,172,732,16.9,25.6,27.3,29.7,.6,3
3919,05,BURLINGTON,1060,DELRAN TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,200,28,172,732,16.9,25.6,27.3,29.7,.6,3
3934,05,BURLINGTON,1250,EASTAMPTON TWP,60.0,EASTAMPTON TOWNSHIP COMMUNITY SCHOOL,FG,TOTAL,ALL STUDENTS,*,*,69,733,26.1,14.5,24.6,33.3,1.4,3
3945,05,BURLINGTON,1250,EASTAMPTON TWP,,DISTRICT WIDE,FG,TOTAL,ALL STUDENTS,*,*,69,733,26.1,14.5,24.6,33.3,1.4,3
3956,05,BURLINGTON,1280,EDGEWATER PARK TWP,50.0,MIDRED MAGOWAN ELEMENTARY SCHOOL,DE,TOTAL,ALL STUDENTS,*,*,97,736,13.4,22.7,26.8,37.1,0,3
3971,05,BURLINGTON,1280,EDGEWATER PARK TWP,,DISTRICT WIDE,DE,TOTAL,ALL STUDENTS,*,*,97,736,13.4,22.7,26.8,37.1,0,3
3986,05,BURLINGTON,1420,EVESHAM TWP,30.0,FRANCES DEMASI ELEMENTARY SCHOOL,I,TOTAL,ALL STUDENTS,*,*,58,748,5.2,20.7,22.4,48.3,3.4,3
