GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US3422860,3422860,"Fanwood borough, New Jersey",2521,123,123003,8023,85.2,3.8,123111,9393,4.2,2.0,63854,48529,0.0,1.3,-,**,8.3,2.7,131719,16633,0.0,1.3,-,**,0.8,1.5,-,**,1.5,1.6,-,**,7.0,2.1,145595,48469,79.9,3.3,122583,11748,1.2,1.7,-,**,31.1,3.3,141923,20870,45.0,4.2,134500,21670,22.8,2.9,69375,10457,2154,103,128830,13242,50.8,5.2,144896,19426,49.2,5.2,117708,23047,83.4,5.4,142407,16603,10.6,4.7,77167,34769,6.0,4.6,64265,30854,367,98,68021,20071,86.1,10.5,68125,29948,81.2,12.9,61429,32344,4.9,7.8,-,**,13.9,10.5,62404,34033,10.4,9.3,61154,33564,3.5,5.3,-,**,21.5,(X),(X),(X),19.8,(X),(X),(X),31.3,(X),(X),(X)
1600000US3422890,3422890,"Far Hills borough, New Jersey",396,33,106250,30858,91.4,4.9,120625,27953,2.5,3.7,-,**,0.0,7.9,-,**,3.5,2.5,68333,169621,0.0,7.9,-,**,2.0,1.7,-,**,0.5,1.0,-,**,7.1,4.0,60625,43292,86.4,5.0,123846,15348,0.0,7.9,-,**,24.5,5.9,101094,26517,51.8,6.3,124625,26638,23.7,4.4,103333,21503,292,38,118750,26833,45.5,8.5,123125,42236,54.5,8.5,113125,24486,81.8,6.2,130938,31659,10.3,6.0,51667,52111,7.9,5.2,61250,117916,104,32,68333,75081,30.8,13.4,83750,67003,27.9,13.2,63750,54807,2.9,3.6,-,**,69.2,13.4,68333,97816,59.6,16.1,59091,63060,9.6,7.7,"250,000+",***,46.5,(X),(X),(X),47.9,(X),(X),(X),42.3,(X),(X),(X)
1600000US3422950,3422950,"Farmingdale borough, New Jersey",560,38,61711,6127,87.0,5.8,67656,11905,7.1,4.3,38500,33677,0.0,5.6,-,**,3.9,3.9,31964,17524,0.0,5.6,-,**,2.0,3.1,-,**,0.0,5.6,-,**,3.9,3.4,61094,613,85.0,5.9,68750,11553,0.5,0.7,-,**,36.4,6.2,60735,10336,43.9,5.6,88036,8306,19.1,4.8,40250,14486,380,42,76346,8526,45.8,7.9,59583,12041,54.2,7.9,88333,11633,64.7,7.9,83750,14313,30.8,7.5,48125,22896,4.5,3.0,61563,24824,180,38,45000,21500,48.9,12.9,33750,5161,41.1,11.8,32083,7255,7.8,4.4,63750,84358,51.1,12.9,60000,10997,46.1,12.7,56250,12989,5.0,7.5,-,**,28.6,(X),(X),(X),29.5,(X),(X),(X),14.4,(X),(X),(X)
1600000US3423250,3423250,"Fieldsboro borough, New Jersey",197,35,81719,17959,76.1,11.7,86667,19656,14.2,8.6,51250,23879,0.0,15.2,-,**,2.0,3.2,-,**,0.0,15.2,-,**,4.1,7.1,-,**,3.6,6.3,-,**,4.6,4.8,-,**,74.6,11.0,87083,23426,0.0,15.2,-,**,36.5,10.6,105000,42531,47.7,10.2,86667,20219,15.7,7.6,54063,17656,141,32,86875,18261,46.1,12.7,84375,20963,53.9,12.7,94167,23697,73.8,12.5,101250,21052,26.2,12.5,67083,21369,0.0,20.4,-,**,56,27,43333,10730,53.6,23.8,51250,103285,25.0,19.3,43750,10970,28.6,23.5,119286,146188,46.4,23.8,26818,13694,25.0,19.9,41500,17467,21.4,21.9,-,**,31.5,(X),(X),(X),29.8,(X),(X),(X),32.1,(X),(X),(X)
1600000US3423310,3423310,"Finderne CDP, New Jersey",2135,155,84006,9364,67.6,8.0,80250,14657,7.4,3.0,95734,74311,0.0,1.5,-,**,13.3,5.1,115432,27689,0.0,1.5,-,**,10.0,6.2,59213,78224,1.7,2.1,-,**,17.5,4.2,65625,16420,58.6,6.6,83500,22955,1.7,2.2,-,**,38.1,6.3,91333,20807,37.9,4.8,102520,12700,22.3,4.2,42000,10626,1512,174,87297,17551,41.7,7.7,81369,47050,58.3,7.7,97692,11089,71.6,9.9,98029,7953,24.8,10.0,46823,21839,3.6,3.9,-,**,623,142,64531,48715,58.1,14.2,43214,28403,44.1,12.8,42063,20869,14.0,9.8,89583,78966,41.9,14.2,89181,47801,28.1,14.5,29327,121130,13.8,9.4,95250,19413,41.4,(X),(X),(X),41.9,(X),(X),(X),40.1,(X),(X),(X)
1600000US3423340,3423340,"Finesville CDP, New Jersey",40,29,70682,6187,100.0,46.9,70682,6187,0.0,46.9,-,**,0.0,46.9,-,**,0.0,46.9,-,**,0.0,46.9,-,**,0.0,46.9,-,**,0.0,46.9,-,**,0.0,46.9,-,**,100.0,46.9,70682,6187,0.0,46.9,-,**,42.5,41.8,-,**,57.5,41.8,-,**,0.0,46.9,-,**,40,29,70682,6187,50.0,44.6,-,**,50.0,44.6,-,**,100.0,46.9,70682,6187,0.0,46.9,-,**,0.0,46.9,-,**,0,12,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,-,**,0.0,(X),(X),(X),0.0,(X),(X),(X),-,(X),(X),(X)
1600000US3423700,3423700,"Flemington borough, New Jersey",1972,182,48810,6316,79.3,8.7,48185,12309,2.9,2.9,31667,27773,0.0,1.6,-,**,8.6,4.5,59688,60828,2.5,3.3,-,**,6.1,5.7,7440,91841,0.6,0.5,-,**,15.1,5.8,33281,23411,70.7,8.2,50353,16093,1.7,1.6,50962,41241,36.9,5.3,46455,11905,36.9,5.0,70438,30532,24.5,5.0,31886,11926,1144,101,54577,10829,50.8,10.4,47708,17843,49.2,10.4,59570,34923,56.4,10.6,86932,25022,31.7,10.6,21827,22999,11.9,8.0,48125,5194,828,209,30676,9805,59.4,9.7,17411,7381,56.4,9.7,16853,4860,3.0,2.8,63472,38424,40.6,9.7,70000,41094,37.8,9.7,52159,45607,2.8,2.3,-,**,22.8,(X),(X),(X),19.2,(X),(X),(X),21.6,(X),(X),(X)
1600000US3423820,3423820,"Florence CDP, New Jersey",1824,117,62864,7928,79.9,4.9,63955,7556,17.2,4.8,55875,34450,0.0,1.8,-,**,1.8,1.4,68750,22901,0.0,1.8,-,**,0.0,1.8,-,**,1.2,1.3,-,**,1.9,1.8,91607,146808,78.0,5.2,63750,6859,0.9,1.1,-,**,28.8,4.7,61818,25365,46.2,4.7,72083,16660,24.1,3.7,39837,4949,1148,118,82895,15384,34.3,7.5,92813,28892,65.7,7.5,81000,15765,67.9,7.4,106184,14991,23.8,6.7,51250,41243,8.3,4.5,36375,30959,676,147,41574,3866,54.4,11.0,40326,5265,51.2,11.0,40435,7630,3.3,2.6,-,**,45.6,11.0,45000,12673,39.9,11.3,41429,14427,5.6,3.9,86250,77072,23.7,(X),(X),(X),21.9,(X),(X),(X),26.9,(X),(X),(X)
1600000US3423910,3423910,"Florham Park borough, New Jersey",3974,210,105368,10991,88.2,3.2,100580,9537,3.5,2.2,83548,123090,0.0,0.8,-,**,8.1,3.1,200548,62070,0.0,0.8,-,**,0.0,0.8,-,**,0.2,0.4,-,**,6.1,2.9,114706,103053,82.6,4.0,97245,12488,1.2,1.8,-,**,28.1,3.9,158750,41921,36.8,4.4,169286,21898,33.8,3.8,51385,12718,2986,170,140326,28192,37.5,4.0,182522,31202,62.5,4.0,125030,17984,79.3,5.8,161927,24893,15.5,5.2,82984,6469,5.1,3.3,131513,125440,988,216,43649,15627,58.1,10.1,43879,18952,53.0,10.3,39773,15960,5.1,4.6,86591,116311,41.9,10.1,42813,42164,38.5,9.9,26625,35741,3.4,3.8,-,**,28.4,(X),(X),(X),26.7,(X),(X),(X),32.5,(X),(X),(X)
1600000US3423940,3423940,"Folsom borough, New Jersey",612,43,63900,3571,88.7,4.6,63250,3629,7.4,4.5,66023,44650,0.0,5.2,-,**,0.3,0.5,-,**,0.0,5.2,-,**,2.0,1.8,66000,32446,1.6,1.4,143333,126309,6.2,2.9,65833,7703,85.5,5.0,63239,4067,0.0,5.2,-,**,23.7,3.9,67188,20858,55.1,4.5,66563,4212,21.2,3.1,38500,8970,478,35,66875,5319,29.5,5.4,80625,27043,70.5,5.4,65563,4322,75.7,5.9,75227,19394,18.0,5.6,40000,7663,6.3,3.3,80833,30385,134,29,32917,8613,53.0,12.9,30250,11818,40.3,10.0,23750,9749,12.7,8.3,75625,17000,47.0,12.9,44375,19977,34.3,10.9,33333,16520,12.7,7.9,60417,28335,30.7,(X),(X),(X),28.2,(X),(X),(X),27.6,(X),(X),(X)
1600000US3424030,3424030,"Fords CDP, New Jersey",5284,209,79754,4919,64.0,2.9,78352,6492,11.2,2.1,69375,20653,0.5,0.5,198194,40859,19.6,2.3,87875,11060,0.0,0.6,-,**,3.0,1.4,81167,44707,1.6,0.9,93750,8180,13.7,2.3,71464,14055,54.3,3.2,79738,5472,2.8,1.7,14413,29625,32.4,2.9,81350,13242,42.9,2.8,90442,4945,21.9,2.2,52333,7350,4026,182,91472,4166,41.5,4.0,91273,5492,58.5,4.0,91683,7590,77.0,3.4,97988,5585,15.0,2.8,58906,11019,8.0,2.4,63750,31641,1258,159,45563,6592,41.0,8.9,32308,26799,35.8,8.3,30227,6979,5.2,4.1,71184,999,59.0,8.9,46667,10227,48.3,10.1,44400,7081,10.7,5.6,77738,32900,29.6,(X),(X),(X),30.6,(X),(X),(X),25.8,(X),(X),(X)
1600000US3424180,3424180,"Forked River CDP, New Jersey",2131,181,69583,9507,97.7,1.8,68045,8688,0.5,0.8,-,**,0.0,1.5,-,**,0.4,0.6,-,**,0.0,1.5,-,**,1.2,1.5,-,**,0.1,0.5,-,**,1.7,1.5,133221,55364,97.4,1.8,67788,9130,0.8,1.2,-,**,25.6,5.1,85602,9977,44.9,5.7,82887,14173,28.7,4.0,43065,6886,1264,181,91442,11786,39.2,7.2,104531,36939,60.8,7.2,76178,10239,78.6,8.6,98373,6487,9.3,5.4,34340,34913,12.1,7.6,59609,76305,867,183,50446,12591,64.0,10.3,43992,17656,62.4,10.3,43427,19969,1.6,2.7,-,**,36.0,10.3,58289,40771,25.7,10.6,44946,33492,10.3,7.3,88295,42441,31.0,(X),(X),(X),31.7,(X),(X),(X),29.9,(X),(X),(X)
1600000US3424300,3424300,"Fort Dix CDP, New Jersey",897,101,61489,3828,73.8,7.9,60000,7100,17.4,6.4,75909,11969,0.3,0.6,-,**,0.6,0.7,-,**,0.0,3.6,-,**,5.6,4.8,60606,15951,2.3,2.5,29375,36364,12.8,5.8,53438,14282,66.6,8.6,61445,5113,4.2,3.7,62083,1914,85.2,5.6,58438,10252,10.6,4.5,67083,52665,0.0,3.6,-,**,651,70,65938,11862,87.6,4.3,59375,16557,12.4,4.3,91875,24042,82.8,6.0,66313,11267,14.7,6.4,52708,43461,2.5,3.0,-,**,246,75,60943,5043,32.5,17.9,61250,10695,23.2,14.8,60903,42112,9.3,12.1,-,**,67.5,17.9,60500,15221,54.9,20.0,51146,18023,12.6,11.2,64712,21471,21.4,(X),(X),(X),21.4,(X),(X),(X),21.5,(X),(X),(X)
1600000US3424420,3424420,"Fort Lee borough, New Jersey",16604,403,67119,4973,60.0,2.1,67201,5690,1.5,0.6,66538,16372,0.4,0.4,40791,9015,34.8,2.1,68692,13604,0.1,0.1,-,**,1.6,0.5,55294,47184,1.7,0.6,47039,47200,10.0,1.4,68567,20053,52.1,2.1,66341,7585,1.7,0.8,22356,41524,32.5,2.2,78990,6770,34.5,2.2,84057,8183,31.3,1.9,43532,4907,9530,280,87289,8189,39.3,3.5,81496,13081,60.7,3.5,95329,11022,77.5,3.7,100509,8011,14.9,3.0,47365,10760,7.5,2.2,51776,17047,7074,534,46026,5593,62.5,3.6,36667,10537,59.6,3.5,34720,8448,2.9,1.1,80268,59558,37.5,3.6,58500,8881,35.1,3.7,57633,9337,2.4,1.0,88482,32237,33.1,(X),(X),(X),34.1,(X),(X),(X),30.8,(X),(X),(X)
1600000US3424930,3424930,"Franklin borough, New Jersey",2036,97,65000,9744,95.6,1.9,67942,7669,2.2,1.2,50500,69474,0.0,1.6,-,**,1.4,1.3,41771,11658,0.0,1.6,-,**,0.4,0.6,-,**,0.4,0.7,-,**,7.5,3.6,51622,23992,89.5,3.6,68415,5874,4.4,3.5,50473,29143,24.6,4.4,92614,12722,46.3,5.3,69284,3470,24.7,3.8,40714,6229,1361,91,79491,12609,43.4,5.5,85069,12361,56.6,5.5,69389,12086,71.0,6.2,85313,10172,21.2,7.1,54839,8115,7.9,3.6,64327,54463,675,141,40417,11788,53.2,10.6,28125,12270,41.5,10.1,19667,7548,11.7,7.2,58940,3375,46.8,10.6,43281,13832,39.1,11.4,40400,15724,7.7,8.0,51081,4345,25.8,(X),(X),(X),28.4,(X),(X),(X),20.6,(X),(X),(X)
1600000US3424965,3424965,"Franklin Center CDP, New Jersey",1916,184,95000,14336,77.0,6.3,90357,12108,5.4,3.0,180380,78743,0.6,1.0,-,**,15.8,6.1,124853,175724,0.0,1.7,-,**,1.3,1.4,-,**,0.0,1.7,-,**,1.9,1.7,81667,155271,77.0,6.3,90357,12108,0.9,1.1,-,**,9.9,2.9,92396,40721,35.4,6.2,144531,36471,53.8,6.4,68583,17417,1367,169,107813,21309,16.0,4.7,120114,71368,84.0,4.7,107768,22338,92.9,3.3,109196,23837,4.2,2.6,90568,52179,2.9,2.0,85556,141909,549,147,62125,15402,66.5,11.4,39338,34287,62.7,11.4,37794,29537,3.8,4.5,-,**,33.5,11.4,107895,36829,29.1,11.5,107143,31409,4.4,5.2,-,**,33.0,(X),(X),(X),32.4,(X),(X),(X),34.4,(X),(X),(X)
1600000US3424990,3424990,"Franklin Lakes borough, New Jersey",3599,150,153657,27215,88.9,3.4,157772,28562,1.1,1.0,125673,73058,0.0,0.9,-,**,7.6,2.9,171513,47855,0.0,0.9,-,**,1.6,1.4,63952,72997,0.8,1.0,-,**,5.4,3.0,"250,000+",***,85.6,4.0,151793,26963,0.0,0.9,-,**,16.9,3.1,141500,36559,53.3,3.8,203026,24072,29.8,2.9,96569,13797,3052,133,171900,21110,41.6,3.7,219773,51717,58.4,3.7,140476,21987,90.6,3.9,179028,22564,7.9,3.6,96840,56795,1.5,1.3,96328,219890,547,141,103438,44003,41.1,12.8,53984,40010,36.4,11.8,51827,14640,4.8,5.8,-,**,58.9,12.8,105833,11262,54.1,12.8,104306,20485,4.8,7.5,-,**,27.6,(X),(X),(X),27.0,(X),(X),(X),30.9,(X),(X),(X)
1600000US3425020,3425020,"Franklin Park CDP, New Jersey",5648,274,89231,9003,38.9,4.5,89760,15776,27.9,4.1,75492,17375,1.3,1.1,-,**,27.7,4.0,109836,18205,0.0,0.6,-,**,0.5,0.7,-,**,3.6,2.0,91091,41395,7.1,2.9,90673,28665,35.2,4.5,93793,17533,2.0,1.9,55440,63289,48.9,3.8,94125,6421,38.4,3.2,91667,13182,10.6,2.6,44861,15789,3538,284,97438,11186,58.1,6.1,87415,15809,41.9,6.1,105182,11394,72.4,6.4,109432,11656,22.4,5.7,59980,31208,5.3,2.6,55735,39632,2110,314,60208,16387,63.0,8.3,52167,12072,53.8,7.8,50417,12302,9.2,5.8,56458,62837,37.0,8.3,96029,34252,26.0,8.0,69602,45332,10.9,7.8,102279,100662,42.7,(X),(X),(X),42.6,(X),(X),(X),41.3,(X),(X),(X)
1600000US3425200,3425200,"Freehold borough, New Jersey",3972,251,53375,5606,76.9,4.3,56977,3752,13.0,3.3,37344,19097,0.0,0.8,-,**,3.4,1.4,59821,46422,0.0,0.8,-,**,5.9,2.5,46618,12572,0.8,0.7,47375,23678,28.6,4.3,46505,6984,54.7,4.7,70605,8884,2.9,1.8,33000,31912,37.8,4.5,52034,7325,37.7,3.7,72907,8953,21.5,3.4,31406,2479,2756,142,57869,2854,54.0,5.3,53281,9380,46.0,5.3,74962,11692,67.6,4.7,78796,5786,22.8,4.8,23261,7828,9.6,3.8,40588,15727,1216,241,32250,4483,65.7,7.7,31103,3073,61.2,8.2,30294,4348,4.5,3.1,74107,50018,34.3,7.7,36858,12073,23.8,6.7,26875,11226,10.5,5.9,85536,63651,33.8,(X),(X),(X),33.9,(X),(X),(X),29.2,(X),(X),(X)
1600000US3425350,3425350,"Frenchtown borough, New Jersey",624,80,74375,10278,97.4,3.3,73125,10035,0.0,5.1,-,**,0.0,5.1,-,**,1.4,2.8,-,**,0.0,5.1,-,**,1.1,1.8,-,**,0.0,5.1,-,**,1.6,1.9,84000,100005,95.8,3.7,72656,10734,1.1,1.9,-,**,27.7,7.9,74531,27014,51.3,9.7,92738,23251,19.9,6.9,43125,15139,419,71,86563,12677,28.2,8.5,83750,16969,71.8,8.5,92986,17409,67.3,10.4,99167,20673,30.3,10.8,63750,39187,2.4,3.3,-,**,205,50,32969,11587,57.6,11.8,24722,11544,52.7,12.7,23333,7335,4.9,5.3,95833,53992,42.4,11.8,40156,11659,31.7,12.0,33250,23622,10.7,8.0,82500,22444,29.8,(X),(X),(X),33.2,(X),(X),(X),22.9,(X),(X),(X)
1600000US3425770,3425770,"Garfield city, New Jersey",10673,280,46499,3646,87.5,2.3,47405,4262,5.3,1.3,32357,38006,0.0,0.3,-,**,2.2,0.9,77273,31901,0.0,0.3,-,**,3.9,1.2,36841,9211,1.2,0.6,17500,14061,26.7,2.3,44189,2859,65.8,2.3,49173,4101,2.5,1.0,41875,11638,40.5,2.9,48068,6147,39.6,2.6,54288,3409,17.4,1.8,27855,3187,7806,209,52598,2543,49.3,3.7,45280,3142,50.7,3.7,60053,5574,64.0,3.9,58100,3781,28.6,3.4,34718,3548,7.4,2.0,42021,16972,2867,307,24920,3061,62.2,6.2,21494,2082,51.6,5.1,20437,2366,10.6,4.1,57045,19903,37.8,6.2,41135,6541,30.6,4.9,40115,11838,7.2,3.7,69125,42736,26.5,(X),(X),(X),25.8,(X),(X),(X),26.5,(X),(X),(X)
1600000US3425800,3425800,"Garwood borough, New Jersey",1641,132,76513,14900,96.0,3.8,81518,15038,0.5,0.8,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,3.5,3.8,63656,13714,0.0,2.0,-,**,14.3,6.7,93368,51329,85.2,6.8,74800,13463,0.5,0.8,-,**,36.1,6.1,94944,36739,42.7,5.9,83889,14047,20.8,3.3,41417,8764,1067,110,94861,28591,47.2,5.9,93056,21905,52.8,5.9,116250,34258,83.5,5.6,117639,38739,13.3,5.1,75769,21968,3.2,2.8,86250,10440,574,159,39900,7371,57.1,12.6,26452,12641,43.9,11.5,23438,4591,13.2,10.6,92625,53981,42.9,12.6,44000,27706,33.1,11.8,41019,3501,9.8,10.5,71842,64009,24.6,(X),(X),(X),22.1,(X),(X),(X),27.7,(X),(X),(X)
1600000US3426070,3426070,"Gibbsboro borough, New Jersey",785,47,83346,5329,93.9,3.2,83860,5888,3.1,2.2,47000,56406,0.0,4.1,-,**,1.4,1.7,-,**,0.0,4.1,-,**,1.1,1.6,-,**,0.5,0.7,-,**,3.7,2.5,7361,151948,91.3,3.4,83795,6589,0.0,4.1,-,**,18.9,3.6,106875,13784,51.2,4.2,104063,17835,29.9,3.4,54875,6489,634,44,86667,14396,33.3,4.8,102750,24142,66.7,4.8,84727,8922,77.1,5.8,96875,19053,17.0,4.5,53750,12129,5.8,3.9,83958,45446,151,42,48750,10159,47.7,12.1,49167,18552,45.0,12.5,45000,17919,2.6,4.5,-,**,52.3,12.1,48594,19767,35.1,11.2,41750,13251,17.2,14.0,105625,133891,29.4,(X),(X),(X),32.8,(X),(X),(X),15.2,(X),(X),(X)
1600000US3426100,3426100,"Gibbstown CDP, New Jersey",1534,116,70833,10907,97.4,3.8,73750,10301,2.6,3.8,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,97.4,3.8,73750,10301,3.9,3.4,9773,46285,20.8,5.0,83472,21169,51.0,6.6,88646,11002,24.3,5.1,41339,6751,1006,123,88000,11342,33.5,6.7,100425,18164,66.5,6.7,80688,19237,82.7,6.0,95109,10107,15.4,5.8,33098,26154,1.9,2.1,-,**,528,125,51422,5187,70.8,11.1,51837,4031,56.8,11.0,49722,7919,14.0,9.3,77353,12369,29.2,11.1,34167,44866,24.4,11.2,26250,33470,4.7,5.0,-,**,24.3,(X),(X),(X),24.8,(X),(X),(X),15.7,(X),(X),(X)
1600000US3426340,3426340,"Glassboro borough, New Jersey",5925,295,64136,6051,76.8,3.4,67481,6878,17.3,2.6,43421,36084,0.2,0.3,-,**,2.7,1.4,26466,18815,0.0,0.5,-,**,1.4,1.1,22500,39321,1.6,1.1,80043,18310,2.5,1.3,55208,53671,76.0,3.4,67463,6822,9.7,2.4,14731,3221,30.4,3.3,75444,11208,39.6,2.9,84225,6513,20.3,2.1,44714,10589,3955,222,85402,8142,43.7,4.6,79150,11553,56.3,4.6,89758,10098,69.5,3.9,102482,4651,24.9,4.1,41667,22507,5.6,2.5,64583,8813,1970,252,29388,4023,55.9,6.6,27609,5240,37.6,7.1,28023,8362,18.3,5.6,26875,11734,44.1,6.6,33641,5220,26.4,6.8,36250,10937,17.7,4.8,31786,5515,29.3,(X),(X),(X),27.7,(X),(X),(X),32.5,(X),(X),(X)
1600000US3426520,3426520,"Glendora CDP, New Jersey",1785,182,64141,11022,96.4,3.3,62143,10512,0.0,1.8,-,**,0.5,0.9,-,**,2.6,3.1,-,**,0.0,1.8,-,**,0.5,0.9,-,**,0.0,1.8,-,**,2.2,1.7,22875,22539,95.2,3.5,63516,10197,0.0,1.8,-,**,23.8,5.8,89094,32396,40.2,6.9,79511,10617,36.0,6.6,19761,8599,1136,172,81447,5710,41.4,9.2,83778,19786,58.6,9.2,74569,16628,70.9,9.2,83102,11014,22.0,9.0,63594,48028,7.1,5.7,67022,18896,649,163,19400,3432,46.2,12.3,16036,1854,44.2,12.2,15987,2269,2.0,3.2,-,**,53.8,12.3,24489,33917,51.8,12.8,23750,28402,2.0,3.1,-,**,25.8,(X),(X),(X),24.7,(X),(X),(X),25.3,(X),(X),(X)
1600000US3426550,3426550,"Glen Gardner borough, New Jersey",728,71,68333,11314,93.8,3.0,65208,12489,1.9,1.5,65417,20233,0.0,4.4,-,**,3.2,2.4,147788,97041,0.0,4.4,-,**,0.7,0.9,-,**,0.4,0.5,-,**,2.6,1.7,60417,78156,92.0,3.3,66250,12769,2.7,2.6,53750,39452,29.3,5.4,75750,18099,53.3,5.6,84722,18931,14.7,4.0,32159,6550,390,53,97875,10010,37.9,7.9,95417,18523,62.1,7.9,98500,10438,79.2,6.2,113281,22087,11.8,5.2,60000,35481,9.0,4.3,64583,26143,338,64,37308,12024,55.6,8.6,31429,4394,47.3,8.1,29375,9744,8.3,5.3,60714,8602,44.4,8.6,58571,25659,39.1,8.3,58571,37759,5.3,3.1,56250,30537,22.7,(X),(X),(X),26.2,(X),(X),(X),17.8,(X),(X),(X)
1600000US3426610,3426610,"Glen Ridge borough, New Jersey",2411,106,169006,18534,90.6,2.9,171523,26654,6.8,2.7,74722,99918,0.0,1.3,-,**,2.0,1.3,190625,83077,0.0,1.3,-,**,0.0,1.3,-,**,0.5,1.0,-,**,4.3,2.7,115417,82497,88.2,3.7,172188,28296,0.0,1.3,-,**,30.2,4.3,177500,36048,50.0,4.2,200294,34957,19.8,3.2,58860,17482,1957,129,200216,17473,66.5,5.8,205717,12920,33.5,5.8,170938,71983,91.2,4.4,205925,17494,6.6,3.7,75764,8188,2.2,2.4,-,**,454,141,58778,14914,65.0,16.6,58417,12135,52.0,18.5,50179,10731,13.0,17.0,-,**,35.0,16.6,92992,68258,30.8,15.4,52105,92983,4.2,6.7,-,**,31.0,(X),(X),(X),28.2,(X),(X),(X),43.2,(X),(X),(X)
1600000US3426640,3426640,"Glen Rock borough, New Jersey",3730,98,154615,12274,89.0,2.5,154135,11820,0.9,0.7,142875,59151,0.0,0.9,-,**,9.1,2.2,163482,79223,0.0,0.9,-,**,0.3,0.5,-,**,0.6,0.7,-,**,4.7,1.7,150313,131515,85.3,3.0,155767,12751,0.7,0.8,-,**,24.7,2.8,198250,33354,51.8,3.3,170449,13494,22.8,2.8,83281,33533,3228,107,168889,11776,52.5,3.4,190833,29650,47.5,3.4,155114,19741,88.3,3.3,178984,15618,9.4,3.0,85227,23213,2.3,1.4,45250,42303,502,111,57045,22670,64.5,13.3,51029,25642,51.4,15.7,29167,12623,13.1,12.1,-,**,35.5,13.3,73269,37582,25.1,11.8,41042,43841,10.4,9.8,89597,132150,21.3,(X),(X),(X),22.7,(X),(X),(X),11.8,(X),(X),(X)
